racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","5th","20","Ney (IRE)","0","Buckley, Edward","7","Buckley, Kieran","0","165","5",,"109","6 mins 46.06s","406.06","25","102","24","5","National Hunt","7","2.70143414","3","3","5280","0","Handicap Hurdle","in touch, mid-division before 3rd, 5th before 8th, 4th at 10th, no impression on principals before last, dropped to 5th and weakened closing stages","2","None","Right Handed"," TT","255","24","Free Eagle (IRE)","Slight Undulations","305","Gelding","Gallope (IRE)","Lope De Vega (IRE)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","6th","0.5","John Storey (IRE)","0","Cusack, Liam P","7","Gleeson, Mr P W","7","147","20",,"98","6 mins 46.06s","406.06","25.5","102","24","6","National Hunt","25.22551154","6.2","3","3","5280","0","Handicap Hurdle","mid-division, rear of mid-division at 6th where mistake and lost place, effort and progress before 2 out, kept on one pace before last","9","None","Right Handed","CkPc","34","14","Yeats (IRE)","Slight Undulations","204","Gelding","Fore And Aft (IRE)","Scorpion (IRE)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","7th","HD","Smackwater Jack (IRE)","0","Foster, Mrs Denise","11","Walsh, E","0","150","16",,"94","6 mins 46.06s","406.06","25.6","102","24","7","National Hunt","21.39103711","5.33580016","3","3","5280","0","Handicap Hurdle","towards rear, headway after 3 out, under pressure in 7th 2 out, kept on one pace before last","11","None","Right Handed",,"92","25","Flemensfirth (USA)","Slight Undulations","0","Gelding","Malachys Attic (IRE)","Old Vic","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","8th","24","Roxhill Roise (IRE)","0","OBrien, David M","7","Staples, Mr E","7","161","25",,"112","6 mins 46.06s","406.06","49.6","102","24","8","National Hunt","36","8.11848541","3","3","5280","0","Handicap Hurdle","towards rear, headway into mid-division after 3rd, took closer order before 5th, led before 8th, headed entering straight, soon lost place, weakened before 2 out","1","None","Right Handed",,"253","10","Getaway (GER)","Slight Undulations","0","Mare","Bellavic (IRE)","Old Vic","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","9th","7.5","Sights Unseen (IRE)","0","Cromwell, Gavin Patrick","6","Balfe, A","7","151","16",,"102","6 mins 46.06s","406.06","57.1","102","24","9","National Hunt","24.90042131","5.9","3","3","5280","0","Handicap Hurdle","rear of mid-division, 7th before 8th, headway before 10th where mistake, progress in 3rd after 4 out, lost place 3 out where mistake, soon weakened","7","None","Right Handed","Blnk","39","12","Hillstar","Slight Undulations",,"Mare","Lights Of Broadway (IRE)","Broadway Flyer (USA)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","10th","10","Portarlington (IRE)","0","Donoghue, Ian","6","Sutton, Mr J P","7","158","66",,"109","6 mins 46.06s","406.06","67.1","102","24","10","National Hunt","290","42","3","3","5280","0","Handicap Hurdle","tracked leader, took closer order in 2nd before 5th, 3rd before 8th, lost place after 4 out, weakened entering straight","3","None","Right Handed","CkPc TT","46","32","Kodi Bear (IRE)","Slight Undulations",,"Gelding","Mudammera (IRE)","Dubawi (IRE)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","PU",,"Brilliant Light","0","Hanlon, John Joseph","8","Hanlon, Mr P","7","153","40",,"104","6 mins 46.06s","406.06",,"102","24","PU","National Hunt","85","18.01617798","3","3","5280","0","Handicap Hurdle","in touch, slight mistake 7th, 4th before 8th, 3rd at 10th, improved to 2nd after 4 out, lost place after 3 out, weakened quickly approaching straight, pulled up before last","6","None","Right Handed","CkPc","26","25","Sea The Stars (IRE)","Slight Undulations",,"Gelding","Flame Of Gibraltar (IRE)","Rock Of Gibraltar (IRE)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","PU",,"Salmanino (FR)","0","Doyle, Miss Elizabeth","9","Flanagan, S W","0","161","33",,"105","6 mins 46.06s","406.06",,"102","24","PU","National Hunt","55","13.5","3","3","5280","0","Handicap Hurdle","led, increased advantage 3rd, reduced lead before 5th, headed before 8th, dropped to 4th after 4 out, lost place 3 out where mistake, weakened, pulled up before 2 out","5","None","Right Handed","CkPc","197","18","Kapgarde (FR)","Slight Undulations",,"Gelding","Rose Bank (FR)","Caballo Raptor (CAN)","112",
"2025-11-04","3.45.","Fairyhouse","Christmas Party Jackpot Jingle At Fairyhouse 13th December Handicap Hurdle","4yo+","Irish",,"3m ","6105","Soft To Heavy","13","PU",,"Hey Babbs (IRE)","0","McLoughlin, D A","5","OBrien, P M","5","149","28",,"98","6 mins 46.06s","406.06",,"102","24","PU","National Hunt","37.44851638","10.5","3","3","5280","0","Handicap Hurdle","in touch, dropped to rear before 5th, slightly detached after 5th, no impression, weakened and pulled up before 3 out","8","None","Right Handed"," TT","19","10","Shantou (USA)","Slight Undulations",,"Mare","Wilde Ruby (IRE)","Oscar (IRE)","112",
"2025-11-04","1.10.","Lingfield","Bet 10 Get 40 With BetMGM EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3402","Standard","4","1st",,"Ray Mon Dough","3","Cole, Oliver","2","Shoemark, Kieran","0","133","2",,"0","1 mins 10.66s","70.66",,"0","6","1","All Weather","3.29732","1.30719435","1","2","1321","0","Maiden","made all, asserted from 2f out, went clear over 1f out, pulled further clear final 110 yards, pushed out, readily","2","Inside","Left Handed",,"None","0","Lope Y Fernandez (IRE)","Polytrack","3402","Colt","Spain Blues (FR)","Anabaa Blue","0",
"2025-11-04","1.10.","Lingfield","Bet 10 Get 40 With BetMGM EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3402","Standard","4","2nd","5","Beccadelli","2","Appleby, Charlie","2","Loughnane, Mr Billy","0","133","0.44","(Fav)","0","1 mins 10.66s","70.66","5","0","6","2","All Weather","1.48017518","1.0648448","1","2","1321","0","Maiden","raced in second, chased winner from over 1f out, outpaced over 1f out, kept on but no impression final furlong","1","Inside","Left Handed",,"39","2","Pinatubo (IRE)","Polytrack","1597","Gelding","Chapelli","Poets Voice","0",
"2025-11-04","1.10.","Lingfield","Bet 10 Get 40 With BetMGM EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3402","Standard","4","3rd","14","Takincareofbizness (IRE)","5","Channon, Jack","2","Bishop, Charles","0","133","16",,"0","1 mins 10.66s","70.66","19","0","6","3","All Weather","33.97656363","3.999072","1","2","1321","0","Maiden","bumped and taken right start, soon raced in third, outpaced by leading pair when briefly pressed lost position 3f out, rallied and regained modest third soon after home turn, no chance with leading pair home straight","4","Inside","Left Handed",,"None","0","Bungle Inthejungle","Polytrack","799","Colt","Stars In The Sky","Galileo (IRE)","0",
"2025-11-04","1.10.","Lingfield","Bet 10 Get 40 With BetMGM EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3402","Standard","4","4th","30","Epsom Ali","4","Phelan, P M","2","Bradley, Paddy","0","128","250",,"0","1 mins 10.66s","70.66","49","0","6","4","All Weather","824.33","46.67576668","1","2","1321","0","Maiden","went right and impeded rival start, soon in rear, pushed along to briefly go third home turn, lost action and quickly eased when dropped to last again just inside 2f out, soon tailed off (filly examined by vet post-race, vet had nothing to report)","5","Inside","Left Handed",,"25","2","Aali (IRE)","Polytrack","399","Filly","La Fortunata","Lucky Story (USA)","0",
"2025-11-04","1.40.","Lingfield","Best Odds Guaranteed At BetMGM Fillies Handicap","3yo+","Class 4",,"1m ","4972","Standard","5","1st",,"Bella Perla (IRE)","4","Crisford, Simon","3","Mitchell, Jack","0","135","0.44","(Fav)","80","1 mins 38.43s","98.43",,"78","8","1","All Weather","1.55777732","1.22171617","2","2","1761","0","Handicap","towards rear early, rapid headway and led after 3f, faced challenge inside 2f out, ridden inside final furlong, asserted and ran on well final 110 yards, readily","3","Outside","Left Handed",,"21","5","Night Of Thunder (IRE)","Polytrack","4972","Filly","Last Pearl","Sepoy (AUS)","80",
"2025-11-04","1.40.","Lingfield","Best Odds Guaranteed At BetMGM Fillies Handicap","3yo+","Class 4",,"1m ","4972","Standard","5","2nd","1.25","Zariela","1","Woods, S P C","4","Callan, Mr Jack","5","122","20",,"70","1 mins 38.43s","98.43","1.25","78","8","2","All Weather","30","6.53821857","2","2","1761","0","Handicap","prominent, chased leaders 2f out, headway between rivals to go second 1f out, outpaced by winner final 110 yards","5","Outside","Left Handed",,"12","22","Eqtidaar (IRE)","Polytrack","2333","Filly","Zia (GER)","Grand Lodge (USA)","80",
"2025-11-04","1.40.","Lingfield","Best Odds Guaranteed At BetMGM Fillies Handicap","3yo+","Class 4",,"1m ","4972","Standard","5","3rd","1.25","Lady Of Arabia","2","Houghton, Eve Johnson","5","Loughnane, Mr Billy","0","134","4.5",,"77","1 mins 38.43s","98.43","2.5","78","8","3","All Weather","6.8","2.09982536","2","2","1761","0","Handicap","stumbled start, soon raced in second, prominent after 3f, pushed along when forced wide along home turn, outpaced 1f out, rallied and went third final 110 yards, not pace of leading pair towards finish","4","Outside","Left Handed","CkPc","19","28","Poets Word (IRE)","Polytrack","1166","Mare","Arabian Music (IRE)","Kheleyf (USA)","80",
"2025-11-04","1.40.","Lingfield","Best Odds Guaranteed At BetMGM Fillies Handicap","3yo+","Class 4",,"1m ","4972","Standard","5","4th","0.5","Donna Nook","5","OMeara, D","3","Watson, Jason","0","135","5.5",,"80","1 mins 38.43s","98.43","3","78","8","4","All Weather","7.2","2.26011164","2","2","1761","0","Handicap","led, set sedate tempo, narrowly headed after 3f, briefly rallied and pressed leader again inside 2f out, ridden when outpaced and lost ground 1f out, weakened final 110 yards","2","Outside","Left Handed",,"13","10","Bated Breath","Polytrack","583","Filly","Rostova (USA)","Arch (USA)","80",
"2025-11-04","1.40.","Lingfield","Best Odds Guaranteed At BetMGM Fillies Handicap","3yo+","Class 4",,"1m ","4972","Standard","5","5th","7.5","Yokkell (IRE)","3","Wintle, A","6","Marsh, Finley","0","135","28",,"78","1 mins 38.43s","98.43","10.5","78","8","5","All Weather","30","8.2","2","2","1761","0","Handicap","slowly away, always in rear, outpaced from over 2f out, detached home straight, weakened quickly final furlong","1","Outside","Left Handed",,"66","44","Fast Company (IRE)","Polytrack","291","Mare","Makheelah","Dansili","80",
"2025-11-04","12.10.","Lingfield","Midnite Are Upping The Betting Game Maiden Stakes (GBB Race)","3yo+","Class 5",,"1m4f ","3942","Standard","3","1st",,"Marnier (IRE)","3","Gosden, John and Thady","3","Havlin, Robert","0","133","0.57","(Fav)","87","2 mins 31.99s","151.99",,"45","12","1","All Weather","1.6175749","0","1","0","2640","0","Maiden","raced in second, travelling smoothly when led 4f out, quickened over 3f out, went clear under minimum persuasion home straight, ran green inside final furlong, eased towards finish, readily","2","Inside","Left Handed","CkPc","32","5","Saxon Warrior (JPN)","Polytrack","3942","Gelding","Manzanilla","Muhaarar","87",
"2025-11-04","12.10.","Lingfield","Midnite Are Upping The Betting Game Maiden Stakes (GBB Race)","3yo+","Class 5",,"1m4f ","3942","Standard","3","2nd","4.75","Shayhana (IRE)","1","Burrows, Owen","3","Loughnane, Mr Billy","0","128","1.38",,"0","2 mins 31.99s","151.99","4.75","45","12","2","All Weather","2.64","0","1","0","2640","0","Maiden","held up in rear, went second over 3f out, soon outpaced by winner, briefly ridden inside 2f out, kept on but no further impression final furlong","3","Inside","Left Handed",,"None","0","Frankel","Polytrack","1851","Filly","Tatweej","Invincible Spirit (IRE)","87",
"2025-11-04","12.10.","Lingfield","Midnite Are Upping The Betting Game Maiden Stakes (GBB Race)","3yo+","Class 5",,"1m4f ","3942","Standard","3","3rd","48","Coisty","2","Madgwick, M","3","Carson, William","0","133","80",,"45","2 mins 31.99s","151.99","52.75","45","12","3","All Weather","383.22105964","0","1","0","2640","0","Maiden","led, set sedate tempo, outpaced when headed 4f out, soon struggling, tailed off from over 2f out","1","Inside","Left Handed",,"21","5","Sixties Icon","Polytrack","926","Gelding","Steel Free (IRE)","Danehill Dancer (IRE)","87",
"2025-11-04","12.40.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Nursery","2yo","Class 4",,"6f ","4972","Standard","4","1st",,"Ten Carat Harry","5","Osborne, J A","2","Carver, William","0","133","2.25",,"83","1 mins 11.43s","71.43",,"82.5","6","1","All Weather","3.34048626","1.77","1","2","1321","0","Handicap Nursery","raced in close third, pushed along 2f out, kept towards centre when chased leaders over 1f out, led entering final 110 yards, ran on well when faced challenge towards finish, cosily","2","Inside","Left Handed",,"18","4","Ardad (IRE)","Polytrack","4972","Gelding","Go On Mary (USA)","Broken Vow (USA)","85",
"2025-11-04","12.40.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Nursery","2yo","Class 4",,"6f ","4972","Standard","4","2nd","NK","Ecclefechan","3","Ryan, J","2","Mitchell, Jack","0","124","2.25",,"74","1 mins 11.43s","71.43","0.15","82.5","6","2","All Weather","3.6","1.73694629","1","2","1321","0","Handicap Nursery","dwelt and broke awkwardly, held up in rear, pushed along 2f out, short of room when making headway to go second entering final 110 yards, ran on but no extra towards finish","5","Inside","Left Handed",,"24","6","Bated Breath","Polytrack","2333","Colt","Bahia Star","Twilight Son","85",
"2025-11-04","12.40.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Nursery","2yo","Class 4",,"6f ","4972","Standard","4","3rd","2","Lightning Polka","6","Walker, Ed","2","Shoemark, Kieran","0","135","1.88","(Fav)","85","1 mins 11.43s","71.43","2.15","82.5","6","3","All Weather","3.12474671","1.82","1","2","1321","0","Handicap Nursery","soon narrowly led, briefly headed home turn, led again 1f out, ridden when headed entering final 110 yards, soon outpaced by leading pair, weakened towards finish","1","Inside","Left Handed",,"24","3","Night Of Thunder (IRE)","Polytrack","1166","Filly","Light Music","Elusive Quality (USA)","85",
"2025-11-04","12.40.","Lingfield","Read Meg Nicholls Blog At betmgm.co.uk Nursery","2yo","Class 4",,"6f ","4972","Standard","4","4th","1.75","Rogue Temptation (IRE)","4","Bethell, Ed","2","Davies, Harry","0","132","6.5",,"82","1 mins 11.43s","71.43","3.9","82.5","6","4","All Weather","8.4","3.21698783","1","2","1321","0","Handicap Nursery","soon raced in close second, pushed along soon after halfway, briefly led home turn, hit rail and wandered when headed over 1f out, soon outpaced, lost two places final furlong, weakened towards finish","3","Inside","Left Handed","Blnk","38","5","Mehmas (IRE)","Polytrack","583","Filly","Next Trial (IRE)","Hard Spun (USA)","85",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","1st",,"Clearpoint","2","Hodgson, Simon","5","Rawlinson, Ali","0","137","3.33",,"87","0 mins 57.25s","57.25",,"81","5","1","All Weather","4.8","2.5941806","2","2","1106","0","Handicap","close up, soon raced in third, rapid headway and led entering final 110 yards, asserted towards finish, readily","1","Outside","Left Handed",,"52","19","Ardad (IRE)","Polytrack","4972","Gelding","Pigeon Point","Harbour Watch (IRE)","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","2nd","1","The Thames Boatman","3","Hughes, Richard","5","Marsh, Finley","0","131","2.75","(Fav)","81","0 mins 57.25s","57.25","1","81","5","2","All Weather","4.1","2.15992985","2","2","1106","0","Handicap","rear of midfield, headway from 2f out, ran on well final furlong, went second final 110 yards, not pace of winner towards finish","4","Outside","Left Handed","Hood","19","40","Havana Grey","Polytrack","2333","Gelding","Gilt Linked","Compton Place","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","3rd","0.5","Mc Loven","7","Dow, S","4","Bradley, Paddy","0","124","6.5",,"74","0 mins 57.25s","57.25","1.5","81","5","3","All Weather","8.2","4.1","2","2","1106","0","Handicap","led, soon edged left and set strong tempo, ridden 1f out, headed final 110 yards, weakened to third towards finish","7","Outside","Left Handed",,"20","23","Harry Angel (IRE)","Polytrack","1166","Gelding","Lovers Knot","Invincible Spirit (IRE)","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","4th","1.5","Binadham (IRE)","4","Foy, Kevin","3","Loughnane, Mr Billy","0","126","8",,"76","0 mins 57.25s","57.25","3","81","5","4","All Weather","10.5","4.7","2","2","1106","0","Handicap","slowly away, behind, in rear of main group after 2f, ridden to make headway over 1f out, short of room when weakening inside final 110 yards, no extra towards finish","6","Outside","Left Handed",,"21","10","Kodiac","Polytrack","583","Gelding","Rajmahal (UAE)","Indian Ridge (IRE)","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","5th","2.5","Lightning Bear (IRE)","5","Boyle, J R","3","Leavy, Mr Joe","0","130","40",,"80","0 mins 57.25s","57.25","5.5","81","5","5","All Weather","50","19.31693541","2","2","1106","0","Handicap","midfield, raced wide throughout, outpaced 2f out, rallied when ridden and some headway 1f out, kept on","5","Outside","Left Handed","Hood","78","6","Kuroshio (AUS)","Polytrack","291","Gelding","Speronella","Ravens Pass (USA)","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","6th","2","Forager","6","Pearce, Simon","3","Mitchell, Jack","0","133","4",,"83","0 mins 57.25s","57.25","7.5","81","5","6","All Weather","5.6","3.05","2","2","1106","0","Handicap","prominent, soon raced in second, pushed along 2f out, outpaced from 1f out, soon weakened","3","Outside","Left Handed",,"21","15","Showcasing","Polytrack","0","Filly","Angel Of The South (IRE)","Dark Angel (IRE)","87",
"2025-11-04","2.10.","Lingfield","Join The Midnite Movement Handicap","3yo+","Class 4",,"5f ","4972","Standard","7","7th","6.5","All Ways Glamorous","1","Mason, Christopher","4","Mangan, Gina","0","136","4.5",,"86","0 mins 57.25s","57.25","14","81","5","7","All Weather","6.90752092","3.4","2","2","1106","0","Handicap","towards rear, outpaced early, lost ground and dropped to last when hard to steer on first bend, stayed wide thereafter and soon lost all chance, detached from 3f out","2","Outside","Left Handed",,"38","15","Cable Bay (IRE)","Polytrack","0","Gelding","Go Glamorous (IRE)","Elnadim (USA)","87",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","1st",,"Sapphire Sirocco","7","Phelan, P M","4","Bradley, Paddy","0","126","7",,"46","3 mins 24.64s","204.64",,"51.5","16","1","All Weather","9","2.96","3","3","3469","0","Handicap","midfield, kept wide, steady headway from 3f out, went third over 1f out, led inside final 110 yards, ran on well and always doing enough towards finish","9","Inside","Left Handed",,"12","10","Study Of Man (IRE)","Polytrack","3140","Filly","Saphiras Fire (IRE)","Cape Cross (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","2nd","1","Daaris (IRE)","4","Frost, Kevin","6","Mitchell, Jack","0","140","5.5",,"60","3 mins 24.64s","204.64","1","51.5","16","2","All Weather","8.57494091","2.58733431","3","3","3469","0","Handicap","prominent, pushed along home turn, chased leading trio over 1f out, rallied and ran on well to go second final furlong, not pace of winner towards finish","2","Inside","Left Handed","Blnk","59","40","Dawn Approach (IRE)","Polytrack","1474","Gelding","Reyaadah","Tamayuz","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","3rd","1.25","Cardinal Point","3","Bell, M L W","3","Bradnam, Joe","7","134","2.75","(Fav)","67","3 mins 24.64s","204.64","2.25","51.5","16","3","All Weather","4.14442128","1.79224724","3","3","3469","0","Handicap","soon raced in second, chased leader 3f out, short of room and denied run home turn, rallied and led over 1f out, ridden when headed final 110 yards, weakened and lost second towards finish","1","Inside","Left Handed","CkPc","5","13","Dubawi (IRE)","Polytrack","736","Filly","Right Direction (IRE)","Cape Cross (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","4th","NK","Smith (IRE)","1","Richards, Mrs L","9","Bishop, Charles","0","128","20",,"48","3 mins 24.64s","204.64","2.4","51.5","16","4","All Weather","20.96561164","7.03832531","3","3","3469","0","Handicap","led, pushed along over 3f out, hung left and hampered rival home turn, ridden when headed 1f out, lost three places final furlong (rider cautioned for careless riding as he allowed his mount to lug left-handed when not sufficiently clear on home turn)","7","Inside","Left Handed","Blnk","26","54","Dawn Approach (IRE)","Polytrack","368","Gelding","Alazeya (IRE)","Shirocco (GER)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","5th","8","Inlet","9","Guest, Rae","4","Shoemark, Kieran","0","135","7.5",,"55","3 mins 24.64s","204.64","10.4","51.5","16","5","All Weather","10.21670716","3.17208936","3","3","3469","0","Handicap","dwelt, slowly away and lost many lengths start, some headway to midfield from 2f out, went modest fifth final furlong, weakened towards finish","5","Inside","Left Handed","CkPc","19","13","Golden Horn","Polytrack","184","Filly","Intimation","Dubawi (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","6th","5","Tightly Bound","10","Boughey, George","3","Loughnane, Mr Billy","0","136","6",,"62","3 mins 24.64s","204.64","15.4","51.5","16","6","All Weather","8.60291963","2.6843583","3","3","3469","0","Handicap","bumped start, always towards rear, modest headway over 1f out, weakened final 110 yards","4","Inside","Left Handed"," TT","7","4","Farhh","Polytrack","0","Filly","Stone Roses (FR)","Rip Van Winkle (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","7th","0.75","Advertorial","5","Dunlop, E A L","3","Havlin, Robert","0","124","5.5",,"50","3 mins 24.64s","204.64","16.15","51.5","16","7","All Weather","8.01023462","2.61","3","3","3469","0","Handicap","midfield throughout, outpaced over 2f out, soon struggling and weakened inside final furlong","11","Inside","Left Handed","Blnk","12","13","Advertise","Polytrack","0","Filly","Solar Echo (IRE)","Galileo (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","8th","2.25","Mary Rose","8","Johnson, B R","3","Mangan, Gina","0","126","125",,"52","3 mins 24.64s","204.64","18.4","51.5","16","8","All Weather","294.11608159","49.13817404","3","3","3469","0","Handicap","went right and bumped rival start, towards rear, outpaced and struggling from over 2f out, soon behind, very modest headway 1f out, soon weakened","8","Inside","Left Handed",,"20","3","Make Believe","Polytrack","0","Filly","Midnight Fair (IRE)","Ravens Pass (USA)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","9th","2.5","Certain Style","11","Mongan, Mrs L J","5","Bowen, S D","0","125","66",,"45","3 mins 24.64s","204.64","20.9","51.5","16","9","All Weather","136.59389351","24","3","3","3469","0","Handicap","smartly away and soon in touch with leaders, raced throughout, pushed along when lost position 3f out, weakened quickly over 2f out","10","Inside","Left Handed",,"75","22","Adaay (IRE)","Polytrack",,"Mare","Bling Bling (IRE)","Indian Ridge (IRE)","67",
"2025-11-04","2.40.","Lingfield","Create Your Bet Builders At Midnite Handicap","3yo+","Class 6",,"2m ","3140","Standard","10","PU",,"Kevano Breeze","6","Madgwick, M","5","Carson, William","0","131","5",,"51","3 mins 24.64s","204.64",,"51.5","16","PU","All Weather","7","2.54678294","3","3","3469","0","Handicap","prominent, keen early, pushed along to go third 2f out, outpaced entering home straight, lost action over 1f out, soon pulled up","6","Inside","Left Handed",,"159","7","Coulsty (IRE)","Polytrack",,"Gelding","Shantou Breeze (IRE)","Shantou (USA)","67",
"2025-11-04","3.10.","Lingfield","Always Gamble Responsibly At BetMGM Handicap (Div 1)","3yo+","Class 6",,"1m ","3140","Standard","12","1st",,"Arthur Rose (IRE)","3","Toomey, Brian","4","Callan, N","0","128","4.5",,"48","1 mins 38.78s","98.78",,"49","8","1","All Weather","6","2.48","3","3","1761","0","Handicap","prominent, ridden 2f out, ran on well towards centre from 1f out, led inside final 110 yards, won going away","7","Outside","Left Handed",,"26","15","Blue Point (IRE)","Polytrack","3140","Filly","Ridge Ranger (IRE)","Bushranger (IRE)","55",
"2025-11-04","3.10.","Lingfield","Always Gamble Responsibly At BetMGM Handicap (Div 1)","3yo+","Class 6",,"1m ","3140","Standard","12","2nd","1.5","My Boy Harry","9","Best, Jim/Suzi","3","Loughnane, Mr Billy","0","132","3.5","(Fav)","54","1 mins 38.78s","98.78","1.5","49","8","2","All Weather","5.5","2.26","3","3","1761","0","Handicap","midfield, pushed along over 2f out, rallied and ran on well final furlong, edged towards inner when very briefly led entering final 110 yards, soon headed, ran on","4","Outside","Left Handed","Vsor","19","19","Massaat (IRE)","Polytrack","1474","Gelding","Malmostosa","Intikhab (USA)","55",
"2025-11-04","3.10.","Lingfield","Always Gamble Responsibly At BetMGM Handicap (Div 1)","3yo+","Class 6",,"1m ","3140","Standard","12","3rd","1","Nebula Stars (AUS)","7","Benton, Craig","7","Dobie, Georgia","0","128","12",,"48","1 mins 38.78s","98.78","2.5","49","8","3","All Weather","15.22487746","5.9","3","3","1761","0","Handicap","rear of midfield, raced wide when making headway over 2f out, ran on well final furlong, no extra and weakened towards finish","8","Outside","Left Handed",,"None","0","Hinchinbrook (AUS)","Polytrack","736","Gelding","Skyerush (AUS)","Super Jet (USA)","55",
"2025-11-04","3.10.","Lingfield","Always Gamble Responsibly At BetMGM Handicap (Div 1)","3yo+","Class 6",,"1m ","3140","Standard","12","4th","SH","Haveagobeau","12","Boyle, J R","6","Dace, Jack","5","122","25",,"47","1 mins 38.78s","98.78","2.55","49","8","4","All Weather","30","9.2","3","3","1761","0","Handicap","towards rear, pushed along over 2f out, kept towards centre home straight, rallied and headway final furlong, kept on","10","Outside","Left Handed",,"19","26","Brazen Beau (AUS)","Polytrack","368","Gelding","Jethou Island","Virtual","55",
