racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-03-16","2.45.","Plumpton","Southern Cranes & Access Ltd Handicap Chase (GBB Race)","5yo+","Class 4",,"2m1f ","5809","Good To Soft","5","2nd","1.25","Park Annonciade (FR)","0","Humphrey, Mrs S J","8","McLernon, R P","0","168","4",,"109","4 mins 18.43s","258.43","1.25","108","17","2","National Hunt","5.44203412","2.3844956","2","2","3739","55","Handicap Chase","prominent, led 4th, shaken up after 2 out, pressed before last, kept on run-in, headed close home","1","None","Left Handed"," TT","89","24","Masked Marvel","Very Undulating","2673","Gelding","Yellow Ball (FR)","Ballingarry (IRE)","109",
"2026-03-16","2.45.","Plumpton","Southern Cranes & Access Ltd Handicap Chase (GBB Race)","5yo+","Class 4",,"2m1f ","5809","Good To Soft","5","3rd","3.5","Delpotro (FR)","0","Longsdon, C E","6","Bass, David","0","168","6",,"109","4 mins 18.43s","258.43","4.75","108","17","3","National Hunt","8.4","3.25","2","2","3739","55","Handicap Chase","led, headed and remained prominent 4th, asked for effort before 2 out, challenged after 2 out, kept on but held by front pair run-in","2","None","Left Handed","Hood TT","125","11","Masked Marvel","Very Undulating","1336","Gelding","Tigrine (FR)","Alberto Giacometti (IRE)","109",
"2026-03-16","2.45.","Plumpton","Southern Cranes & Access Ltd Handicap Chase (GBB Race)","5yo+","Class 4",,"2m1f ","5809","Good To Soft","5","4th","23","Angels Dream (FR)","0","Moore, Gary and Josh","8","Quinn, Caoilin","0","142","9",,"83","4 mins 18.43s","258.43","27.75","108","17","4","National Hunt","10.80943106","4.7","2","2","3739","55","Handicap Chase","raced in fourth, went third 8th, bad mistake and lost third 9th, soon asked for effort, held from 2 out","5","None","Left Handed","CkPc","64","14","Martillo (GER)","Very Undulating","669","Gelding","My Angel (FR)","My Risk (FR)","109",
"2026-03-16","2.45.","Plumpton","Southern Cranes & Access Ltd Handicap Chase (GBB Race)","5yo+","Class 4",,"2m1f ","5809","Good To Soft","5","5th","3.75","Alto Alto (FR)","0","Gordon, C","9","Gordon, Mr Fred","0","167","3.5",,"108","4 mins 18.43s","258.43","31.5","108","17","5","National Hunt","5.1","2.28","2","2","3739","55","Handicap Chase","raced in last, niggled before 8th, detached and ridden after 8th, tailed off","3","None","Left Handed","Vsor","21","27","Falco (USA)","Very Undulating","333","Gelding","Beautyful (IRE)","Montjeu (IRE)","109",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","1st",,"Kingston Bresil","0","Hill,Mrs Lawney ","6","Maggs, Mr Charlie","3","155","2",,"88","3 mins 57.54s","237.54",,"85.5","16","1","National Hunt","3.67188796","1.45911981","3","3","3495","66","Handicap Novices Hurdle","midfield, improved into third before 4th, went second after 3 out, pushed along to lead before 2 out, went clear before last, comfortably","4","None","Left Handed",,"240","9","Blue Bresil (FR)","Very Undulating","3829","Gelding","Summervale (IRE)","Moss Vale (IRE)","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","2nd","15","Risk It All (FR)","0","Moore, Gary and Josh","5","Mitchell, Mr F","3","165","1.2","(Fav)","98","3 mins 57.54s","237.54","15","85.5","16","2","National Hunt","2.36","1.23","3","3","3495","66","Handicap Novices Hurdle","led, shaken up and headed before 2 out, just held on for second","1","None","Left Handed",,"31","7","No Risk At All (FR)","Very Undulating","1762","Gelding","Popins Du Berlais (FR)","Poliglote","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","3rd","NK","Kill The Groove (IRE)","0","Jewell, Karen","6","Cannon, Tom J","0","166","8.5",,"96","3 mins 57.54s","237.54","15.15","85.5","16","3","National Hunt","12.5","2.45423993","3","3","3495","66","Handicap Novices Hurdle","prominent, ridden after 3 out, kept on same pace","2","None","Left Handed","CkPc TT","35","9","Getaway (GER)","Very Undulating","881","Mare","Mixie The Pixie (IRE)","Court Cave (IRE)","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","4th","1.25","Charles Morin","0","Phelan, P M","5","Houlihan, Sean M","0","151","8",,"81","3 mins 57.54s","237.54","16.4","85.5","16","4","National Hunt","11.5","2.60401065","3","3","3495","66","Handicap Novices Hurdle","midfield, pushed along after 3 out, plugged on without threatening","8","None","Left Handed",,"19","18","Churchill (IRE)","Very Undulating","441","Gelding","Colourful","Champs Elysees","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","5th","13","Foinix","0","Best, Jim/Suzi","6","McLernon, R P","0","153","33",,"83","3 mins 57.54s","237.54","29.4","85.5","16","5","National Hunt","50","7.21658355","3","3","3495","66","Handicap Novices Hurdle","held up in touch, went fifth before 6th, asked for effort after 3 out, soon well beaten","6","None","Left Handed",,"69","52","Phoenix Reach (IRE)","Very Undulating","220","Gelding","Yeah Baby Yeah (IRE)","Art Connoisseur (IRE)","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","6th","1.75","Somkiyr (FR)","0","Irvine, Andy","5","Quinn, Caoilin","0","148","22",,"78","3 mins 57.54s","237.54","31.15","85.5","16","6","National Hunt","32","6.2","3","3","3495","66","Handicap Novices Hurdle","held up in touch, ridden after 3 out, beaten before 2 out","9","None","Left Handed",,"21","4","Zarak (FR)","Very Undulating","0","Gelding","Soriya (FR)","Azamour (IRE)","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","7th","35","Major Major (IRE)","0","Woods, Mrs Cynthia","6","Best, J A","0","160","40",,"90","3 mins 57.54s","237.54","66.15","85.5","16","7","National Hunt","70","8.02743987","3","3","3495","66","Handicap Novices Hurdle","midfield, dropped to rear after 5th, asked for effort after 6th, detached 3 out, tailed off","3","None","Left Handed",,"21","31","Iffraaj","Very Undulating","0","Gelding","Spinaminnie (IRE)","Moss Vale (IRE)","98",
"2026-03-16","3.15.","Plumpton","William Henry Robinson Novices Handicap Hurdle","4yo+","Class 5",,"2m ","3829","Good To Soft","8","PU",,"My Lovely Horse (FR)","0","Bridgwater, D G","6","Powell, Brendan","0","153","11",,"83","3 mins 57.54s","237.54",,"85.5","16","PU","National Hunt","18.20395544","3.4","3","3","3495","66","Handicap Novices Hurdle","prominent, dropped to midfield before 4th, struggling in last after 5th, detached after 6th, pulled up after 3 out","5","None","Left Handed","CkPc","21","5","Dschingis Secret (GER)","Very Undulating",,"Mare","Arkova (GER)","Zamindar (USA)","98",
"2026-03-16","3.45.","Plumpton","Southern Cranes & Access Ltd Mares Handicap Hurdle","4yo+","Class 4",,"2m2f ","5281","Good To Soft","4","1st",,"Dramatic Encore (IRE)","0","Derham, Harry","6","OBrien, P V","0","163","1.2","(Fav)","113","4 mins 35.66s","275.66",,"112","18","1","National Hunt","2.3","1.47333555","1","2","3909","87","Handicap Hurdle","tracked leader, ridden and lost second before 2 out, rallied to regain second last, stayed on strongly run-in, led close home","2","None","Left Handed","CkPc","40","7","Walk In The Park (IRE)","Very Undulating","5281","Mare","Lyrical Theatre (IRE)","Kings Theatre (IRE)","118",
"2026-03-16","3.45.","Plumpton","Southern Cranes & Access Ltd Mares Handicap Hurdle","4yo+","Class 4",,"2m2f ","5281","Good To Soft","4","2nd","1","La Marquise (FR)","0","Snowden, Jamie","6","Anderson, Joe","3","158","3.33",,"111","4 mins 35.66s","275.66","1","112","18","2","National Hunt","4.8","2.16","1","2","3909","87","Handicap Hurdle","led, shaken up before 2 out, kept on when pressed both sides run-in, headed close home","3","None","Left Handed","CkPc","18","9","Beaumec De Houelle (FR)","Very Undulating","2430","Mare","Manhattan Princess","Pivotal","118",
"2026-03-16","3.45.","Plumpton","Southern Cranes & Access Ltd Mares Handicap Hurdle","4yo+","Class 4",,"2m2f ","5281","Good To Soft","4","3rd","1","A Tickatickatiming","0","West, Miss Sheena","8","Goldstein, Marc","0","144","2.75",,"94","4 mins 35.66s","275.66","2","112","18","3","National Hunt","4","1.8464827","1","2","3909","87","Handicap Hurdle","raced in third, pushed along into second before 2 out, challenged run-in, held close home","4","None","Left Handed",,"21","21","Sixties Icon","Very Undulating","1215","Mare","Hi Note","Acclamation","118",
"2026-03-16","3.45.","Plumpton","Southern Cranes & Access Ltd Mares Handicap Hurdle","4yo+","Class 4",,"2m2f ","5281","Good To Soft","4","4th","19","Al Sayah","0","Mulholland, N P","6","McLernon, R P","0","168","7",,"118","4 mins 35.66s","275.66","21","112","18","4","National Hunt","9.11552328","3.1","1","2","3909","87","Handicap Hurdle","raced in last, mistake 6th and 7th, pushed along after 7th, beaten before 2 out","1","None","Left Handed","CkPc","149","20","Golden Horn","Very Undulating","608","Mare","Acquisition","Dansili","118",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","1st",,"Ferret Jeeter","0","Honeyball, A J","9","Bament, Mr Chad","7","161","0.91","(Fav)","98","6 mins 48.40s","408.4",,"90","26","1","National Hunt","2.01557753","1.46","2","2","5657","109","Handicap Chase","midfield, not fluent 4 out, pushed along into second after 3 out, soon chased leader, pressed leader last, led run-in, ran on well","1","None","Left Handed"," TT","7","12","Recharge (IRE)","Very Undulating","4225","Gelding","Halo Flora","Alflora (IRE)","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","2nd","5","Imperial Pride (IRE)","0","Dennis, David","10","Bellamy, Tom","0","149","10",,"79","6 mins 48.40s","408.4","5","90","26","2","National Hunt","12.30758323","4.8","2","2","5657","109","Handicap Chase","midfield, improved into third 8th, went second before 14th, led before 4 out, shaken up before 2 out, headed run-in","6","None","Left Handed","CkPc TT","15","13","Imperial Monarch (IRE)","Very Undulating","1944","Mare","Alderbrook Girl (IRE)","Alderbrook","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","3rd","11","West Orchard (IRE)","0","Tizzard, Joe","9","Powell, Brendan","0","167","5",,"97","6 mins 48.40s","408.4","16","90","26","3","National Hunt","8","2.91980449","2","2","5657","109","Handicap Chase","prominent, hit 9th, asked for effort before 3 out where not fluent, plugged on, no match for front two","2","None","Left Handed","CkPc","19","29","Westerner","Very Undulating","972","Gelding","Shellys Creek (IRE)","Flemensfirth (USA)","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","4th","47","Illogical Logic (FR)","0","Williams, Christian","8","Tudor, Jack","0","160","5.5",,"90","6 mins 48.40s","408.4","63","90","26","4","National Hunt","8.51871466","3.55","2","2","5657","109","Handicap Chase","held up in touch, detached 14th, tailed off","4","None","Left Handed",,"45","21","Coastal Path","Very Undulating","486","Gelding","Vierge Sainte (FR)","Robin Des Champs (FR)","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","5th","0.5","Ballygelly (IRE)","0","Bishop, Miss E J","8","Harrison, Liam","0","144","22",,"74","6 mins 48.40s","408.4","63.5","90","26","5","National Hunt","33.42201316","10.69249195","2","2","5657","109","Handicap Chase","held up in touch, asked for effort after 14th, soon detached, tailed off","7","None","Left Handed","Hood TT","138","8","Soldier Of Fortune (IRE)","Very Undulating","242","Mare","Indian Love (FR)","Indian Danehill (IRE)","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","PU",,"School For Scandal (FR)","0","Tickle, J","11","Fisher, Taylor","0","150","11",,"80","6 mins 48.40s","408.4",,"90","26","PU","National Hunt","16","5","2","2","5657","109","Handicap Chase","prominent, dropped to midfield before 8th, pecked 14th, soon eased and pulled up before 15th","5","None","Left Handed",,"32","39","Doctor Dino (FR)","Very Undulating",,"Gelding","School Of Thought (FR)","Turgeon (USA)","98",
"2026-03-16","4.15.","Plumpton","Weatherbys nhstallions.co.uk Handicap Chase","5yo+","Class 5",,"3m2f ","4225","Good To Soft","7","PU",,"Inedit De Mee (FR)","0","Lawes, T","8","Brogan, Kevin","0","164","10",,"94","6 mins 48.40s","408.4",,"90","26","PU","National Hunt","15.93975375","5","2","2","5657","109","Handicap Chase","led, mistake 14th, headed before 4 out, pushed along after 4 out, weakened before 2 out, pulled up before last","3","None","Left Handed","CkPc TT","64","7","Kapgarde (FR)","Very Undulating",,"Gelding","Capallyne (FR)","Lauro (GER)","98",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","1st",,"Kap De Triomphe (FR)","0","Williams, Christian","6","Tudor, Jack","0","152","9",,"84","5 mins 21.39s","321.39",,"87.5","21","1","National Hunt","9.33682225","4.7","2","2","4516","87","Handicap Hurdle","made all, shaken up after 2 out, kept on well","6","None","Left Handed","CkPc","117","9","Cima De Triomphe (IRE)","Very Undulating","3829","Gelding","Kaproyale (FR)","Kapgarde (FR)","100",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","2nd","5.5","Ephyra","0","Irvine, Andy","5","Quinn, Caoilin","0","150","16",,"82","5 mins 21.39s","321.39","5.5","87.5","21","2","National Hunt","22","6","2","2","4516","87","Handicap Hurdle","tracked leaders, went second before 2 out, ridden to chase leader before last, kept on but no match for winner","7","None","Left Handed",,"49","9","Camelot","Very Undulating","1762","Mare","Corinthian Girl (IRE)","Ravens Pass (USA)","100",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","3rd","3.75","Taritino (IRE)","0","Tickle, J","6","Fisher, Taylor","0","156","2.5",,"88","5 mins 21.39s","321.39","9.25","87.5","21","3","National Hunt","4.2","1.98163809","2","2","4516","87","Handicap Hurdle","midfield, progress to challenge 3 out where landed awkwardly, shaken up before 2 out, plugged on run-in","3","None","Left Handed",,"7","44","Buratino (IRE)","Very Undulating","881","Gelding","Archange (FR)","Arcano (IRE)","100",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","4th","8.5","Bread And Butter (IRE)","0","Woods, Mrs Cynthia","11","Best, J A","0","163","66",,"95","5 mins 21.39s","321.39","17.75","87.5","21","4","National Hunt","110","21.00432664","2","2","4516","87","Handicap Hurdle","held up in touch, hampered 3 out, soon pushed along, went moderate fourth 2 out, never threatened","2","None","Left Handed"," TT","53","57","Westerner","Very Undulating","441","Gelding","Wells Diamond (IRE)","Milan","100",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","5th","5","Ghasham (IRE)","0","Skelton, Daniel","7","Atkins, Mr Harry","7","161","1.38","(Fav)","100","5 mins 21.39s","321.39","22.75","87.5","21","5","National Hunt","2.54","1.60307314","2","2","4516","87","Handicap Hurdle","held up in touch, mistake 5th, ridden after 3 out, beaten before 2 out","1","None","Left Handed","CkPc","50","28","Churchill (IRE)","Very Undulating","220","Gelding","Shamarbelle (IRE)","Montjeu (IRE)","100",
"2026-03-16","4.45.","Plumpton","Kalm Club Handicap Hurdle","4yo+","Class 5",,"2m5f ","3829","Good To Soft","6","6th","7","Eliza Dolittle (IRE)","0","Gifford, N J","8","Worsley, Tabitha","3","152","3",,"87","5 mins 21.39s","321.39","29.75","87.5","21","6","National Hunt","4.7","2.24","2","2","4516","87","Handicap Hurdle","prominent, ridden and lost position after 3 out, weakened 2 out","4","None","Left Handed",,"21","20","Califet (FR)","Very Undulating","0","Mare","Cove (IRE)","Westerner","100",
"2026-03-16","5.15.","Plumpton","Hop On Down To The Easter Festival Open NH Flat Race (GBB Race)","4-6yo","Class 5",,"2m2f ","2722","Good To Soft","5","1st",,"Secret Des Lune","0","Clarke, Ben","5","Twiston-Davies, Sam","0","152","2.5",,"0","4 mins 28.77s","268.77",,"0","18","1","National Hunt","4","1.79","2","2","3909","87","NH Flat","led, pushed along 2f out, headed over 1f out, rallied and kept on final furlong, regained lead close home","5","None","Left Handed",,"46","2","Maxios","Very Undulating","2722","Mare","Vics Last Stand (IRE)","Old Vic","0",
"2026-03-16","5.15.","Plumpton","Hop On Down To The Easter Festival Open NH Flat Race (GBB Race)","4-6yo","Class 5",,"2m2f ","2722","Good To Soft","5","2nd","0.5","Double The Dance (IRE)","0","Moore, Gary and Josh","5","Quinn, Caoilin","0","159","0.91","(Fav)","0","4 mins 28.77s","268.77","0.5","0","18","2","National Hunt","2.1","1.37137056","2","2","3909","87","NH Flat","tracked leader, shaken up 2f out, led over 1f out, pressed final furlong, headed close home","1","None","Left Handed",,"80","2","Maxios","Very Undulating","1254","Gelding","Drive On Kate (IRE)","Milan","0",
"2026-03-16","5.15.","Plumpton","Hop On Down To The Easter Festival Open NH Flat Race (GBB Race)","4-6yo","Class 5",,"2m2f ","2722","Good To Soft","5","3rd","2.5","Getmyfriend (IRE)","0","Skelton, Daniel","5","Woods, K K","0","152","7.5",,"0","4 mins 28.77s","268.77","3","0","18","3","National Hunt","10","3.85","2","2","3909","87","NH Flat","raced in last, pushed along 3f out, went third 2f out, stayed on final furlong","3","None","Left Handed",,"None","0","Getaway (GER)","Very Undulating","627","Mare","Simonsoeur (IRE)","Robin Des Champs (FR)","0",
"2026-03-16","5.15.","Plumpton","Hop On Down To The Easter Festival Open NH Flat Race (GBB Race)","4-6yo","Class 5",,"2m2f ","2722","Good To Soft","5","4th","11","Soldier Poet (IRE)","0","Gifford, N J","5","Davies, James","0","159","12",,"0","4 mins 28.77s","268.77","14","0","18","4","National Hunt","18.46182128","4.9","2","2","3909","87","NH Flat","raced in fourth, pushed along into third over 3f out, lost third 2f out, soon weakened","2","None","Left Handed",,"75","2","Soldier Of Fortune (IRE)","Very Undulating","314","Gelding","Symbolist (IRE)","Yeats (IRE)","0",
"2026-03-16","5.15.","Plumpton","Hop On Down To The Easter Festival Open NH Flat Race (GBB Race)","4-6yo","Class 5",,"2m2f ","2722","Good To Soft","5","5th","9.5","Luna Marquesa (FR)","0","Tizzard, Joe","5","Powell, Brendan","0","152","8.5",,"0","4 mins 28.77s","268.77","23.5","0","18","5","National Hunt","9.66528088","3.95","2","2","3909","87","NH Flat","raced in third, ridden and lost third over 3f out, soon well beaten","4","None","Left Handed",,"None","0","Kapgarde (FR)","Very Undulating","0","Mare","A Merveille (FR)","Network (GER)","0",
"2026-03-16","5.30.","Wolverhampton","Read Meg Nicholls Blog At betmgm.co.uk Handicap","3yo","Class 5",,"1m4f ","3716","Standard","5","1st",,"Magnetude","5","Owen, J P","3","Morris, Luke","0","135","1","(Fav)","72","2 mins 41.72s","161.72",,"68","12","1","All Weather","2.11471493","1.3958113","2","2","2691","0","Handicap","raced in second, shaken up over 3f out, pushed along over 2f out, outpaced over 1f out, made good headway inside final furlong, soon edged left, ridden to lead towards finish, kept on well","1","Inside","Left Handed",,"116","3","Palace Pier","Tapeta","3716","Colt","Bark (IRE)","Galileo (IRE)","72",
"2026-03-16","5.30.","Wolverhampton","Read Meg Nicholls Blog At betmgm.co.uk Handicap","3yo","Class 5",,"1m4f ","3716","Standard","5","2nd","0.5","Gaelic Approach","1","Johnston, Charlie","3","Loughnane, Mr Billy","0","131","1.75",,"68","2 mins 41.72s","161.72","0.5","68","12","2","All Weather","2.86381342","1.64037794","2","2","2691","0","Handicap","tracked leaders on inner, outpaced from over 3f out, made headway over 1f out, ridden to lead inside final furlong, kept on but headed towards finish","3","Inside","Left Handed",,"144","3","Masar (IRE)","Tapeta","1744","Gelding","Faughill (IRE)","Lawman (FR)","72",
"2026-03-16","5.30.","Wolverhampton","Read Meg Nicholls Blog At betmgm.co.uk Handicap","3yo","Class 5",,"1m4f ","3716","Standard","5","3rd","2.25","Magician of Riga (IRE)","3","Hannon (Jnr), Richard","3","Levey, S M","0","129","9",,"66","2 mins 41.72s","161.72","2.75","68","12","3","All Weather","12.5","4.3","2","2","2691","0","Handicap","led, shaken up over 1f out, soon ridden along, headed and lost second inside final furlong, no extra towards finish","4","Inside","Left Handed",,"13","4","Time Test","Tapeta","871","Colt","Grizzel (IRE)","Kodiac","72",
"2026-03-16","5.30.","Wolverhampton","Read Meg Nicholls Blog At betmgm.co.uk Handicap","3yo","Class 5",,"1m4f ","3716","Standard","5","4th","4","Five Moons (IRE)","4","Crisford, Simon","3","Mitchell, Jack","0","133","8",,"70","2 mins 41.72s","161.72","6.75","68","12","4","All Weather","10.92646402","3.14479187","2","2","2691","0","Handicap","in touch, bit short of room on bend over 2f out, hung left and outpaced over 1f out, made no impression","2","Inside","Left Handed",,"27","3","Sea The Stars (IRE)","Tapeta","436","Filly","Lady Peoria (IRE)","Estidhkaar (IRE)","72",
"2026-03-16","5.30.","Wolverhampton","Read Meg Nicholls Blog At betmgm.co.uk Handicap","3yo","Class 5",,"1m4f ","3716","Standard","5","5th","2.75","Fuzeyya","2","OKeeffe, Jedd","3","Dace, Jack","5","117","28",,"59","2 mins 41.72s","161.72","9.5","68","12","5","All Weather","44.64912578","10.5","2","2","2691","0","Handicap","raced in last, never on terms","5","Inside","Left Handed","CkPc","184","3","Ulysses (IRE)","Tapeta","217","Filly","Jedhi","Big Bad Bob (IRE)","72",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","1st",,"Desiderata (IRE)","11","Faulkner, T","6","Loughnane, Mr Billy","0","135","2","(Fav)","49","1 mins 49.68s","109.68",,"47","8.5","1","All Weather","3.6","1.72799797","3","3","1902","0","Non-Handicap","prominent, kept on out wide early, soon raced in second, led over 2f out, ridden when faced challenge inside final furlong, rallied to assert towards finish, game","5","Inside","Left Handed",,"14","19","Vadamos (FR)","Tapeta","3140","Gelding","Seven Even (FR)","Turtle Bowl (IRE)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","2nd","1","Will Be King (IRE)","8","McConnell, John C","10","Morris, Luke","0","135","18",,"44","1 mins 49.68s","109.68","1","47","8.5","2","All Weather","28","6.2","3","3","1902","0","Non-Handicap","led, headed after 1f, prominent, pushed along 2f out, ran on well and disputed lead inside final furlong, ran on but no extra towards finish","12","Inside","Left Handed"," TT","922","39","Charm Spirit (IRE)","Tapeta","1474","Gelding","Dame Lucy (IRE)","Refuse To Bend (IRE)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","3rd","2","Nutcracker","5","Carroll, A W","4","Carson, William","0","135","33",,"43","1 mins 49.68s","109.68","3","47","8.5","3","All Weather","49.94096546","9.97735978","3","3","1902","0","Non-Handicap","prominent, chased leaders over 1f out, kept on, took third inside final 110yds, no extra towards finish","7","Inside","Left Handed",,"12","9","Outstrip","Tapeta","736","Gelding","Sugar Plum Fairy","Halling (USA)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","4th","1.75","United Force (IRE)","7","Hobson, Miss Clare","6","Ghiani, Marco","0","135","28",,"43","1 mins 49.68s","109.68","4.75","47","8.5","4","All Weather","55","10.66931762","3","3","1902","0","Non-Handicap","rear of midfield, raced wide throughout, pushed along soon after halfway, headway and chased leaders from 3f out, ridden over 1f out, weakened and lost one place inside final 110yds","11","Inside","Left Handed",,"60","36","Showcasing","Tapeta","368","Gelding","Pure Innocence (IRE)","Montjeu (IRE)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","5th","NK","Sold Out","3","Mackie, J","4","Donohoe, Stephen","0","135","4",,"50","1 mins 49.68s","109.68","4.9","47","8.5","5","All Weather","5.7","2.00102443","3","3","1902","0","Non-Handicap","prominent, ridden over 1f out, kept on but no telling impression towards finish (vet said gelding lost right-fore shoe)","10","Inside","Left Handed",,"10","13","Massaat (IRE)","Tapeta","184","Gelding","Turanga Leela","Paco Boy (IRE)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","6th","1.25","Lhebayeb (GER)","2","Price, R J","8","Crouch, Hector","0","139","2.75",,"47","1 mins 49.68s","109.68","6.15","47","8.5","6","All Weather","4.04647827","1.58636636","3","3","1902","0","Non-Handicap","in touch with leaders, pushed along over 2f out, ridden over 1f out, weakened final 110yds","1","Inside","Left Handed","Hood","6","65","Alhebayeb (IRE)","Tapeta","0","Mare","Lady Gabrielle (IRE)","Dansili","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","7th","NK","Angels Call (IRE)","9","Evans, Mrs N S","5","ONeill, K T","0","135","33",,"47","1 mins 49.68s","109.68","6.3","47","8.5","7","All Weather","46","11.27607354","3","3","1902","0","Non-Handicap","towards rear, ridden over 2f out, outpaced over 1f out, weakened final 110yds","2","Inside","Left Handed",,"116","14","Soldiers Call","Tapeta","0","Gelding","Nickis Angel (IRE)","Dark Angel (IRE)","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","8th","2.25","Resilient Lady","4","Brown, G","4","Bishop, Charles","0","135","12",,"47","1 mins 49.68s","109.68","8.55","47","8.5","8","All Weather","18.03666093","4.5","3","3","1902","0","Non-Handicap","towards rear, hung right throughout, modest headway over 1f out, weakened towards finish","9","Inside","Left Handed","CkPc","21","11","Bated Breath","Tapeta","0","Filly","Red Shelley","Sir Percy","55",
"2026-03-16","6.00.","Wolverhampton","Always Gamble Responsibly At BetMGM Classified Stakes","4yo+","Class 6",,"1m.5f ","3140","Standard","12","9th","4.5","Pure Theory","10","Cassidy, Stephanie","4","Doyle, Hollie","0","135","9",,"49","1 mins 49.68s","109.68","13.05","47","8.5","9","All Weather","15.1067815","3.69969711","3","3","1902","0","Non-Handicap","prominent, led after 1f, headed over 2f out, weakened quickly final furlong","8","Inside","Left Handed","CkPc","18","15","Ulysses (IRE)","Tapeta",,"Filly","Adjudicate","Dansili","55",
