racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace
20/02/2026,4.22.,Ffos Las,fairplaybet.co.uk Handicap Chase,5yo+,Class 5,,2m ,3961,Heavy,5,3rd,28,Storming Nelson (IRE),0,"Gardner, Mrs S",7,"Williams, Isabel",0,163,2,,90,4 mins 17.31s,257.31,28.1,90,16,3,National Hunt,0,0,2,0,3520,21,Handicap Chase,"disputed lead, headed 3rd, not fluent 3 out, soon pushed along in fourth, mistake last, went modest third close home",3,None,Left Handed,,17,15,Mount Nelson,Flat,911,Gelding,Storming Strumpet,Kayf Tara,95
20/02/2026,4.22.,Ffos Las,fairplaybet.co.uk Handicap Chase,5yo+,Class 5,,2m ,3961,Heavy,5,4th,9.5,Quinta Brigada (IRE),0,"Williams, Evan",5,"Ring, C V",0,156,33,,85,4 mins 17.31s,257.31,37.6,90,16,4,National Hunt,0,0,2,0,3520,21,Handicap Chase,"always in rear, pecked badly 1st, tailed off before 2 out, went modest fourth final strides",6,None,Left Handed,,18,5,Vadamos (FR),Flat,456,Gelding,Lola Dhaguenet (FR),Khalkevi (IRE),95
20/02/2026,4.22.,Ffos Las,fairplaybet.co.uk Handicap Chase,5yo+,Class 5,,2m ,3961,Heavy,5,5th,1.5,As Tears Go By,0,"Jeffreys, D J",8,"Bellamy, Tom",0,168,6.5,,95,4 mins 17.31s,257.31,39.1,90,16,5,National Hunt,0,0,2,0,3520,21,Handicap Chase,"disputed lead, headed 2 out, soon ridden and outpaced by leaders, not fluent last, dropped to last final strides",1,None,Left Handed, TT,33,18,Vadamos (FR),Flat,227,Gelding,Our Girl Salley (IRE),Carroll House (IRE),95
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,1st,,Libre De Choeur (FR),0,"Boultbee-brooks, Clive",6,"McLernon, R P",0,162,3.5,,112,6 mins 37.08s,397.08,,114,24,1,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"midfield, in touch 2 out, ridden and headway to lead approaching last, kept on well",6,None,Left Handed,,28,5,Choeur Du Nord (FR),Flat,4066,Gelding,Libre Lady,Librettist (USA),118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,2nd,2.5,Ramo (FR),0,"Williams, Miss Venetia",9,"Deutsch, Charlie",0,165,6.5,,115,6 mins 37.08s,397.08,2.5,114,24,2,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"led, diminishing advantage 2 out, headed approaching last, soon dropped to fourth, ridden and kept on close home, went second near finish",3,None,Left Handed,,19,18,Kapgarde (FR),Flat,1871,Gelding,Djeville (FR),Balko (FR),118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,3rd,1,Orderoftheday (IRE),0,"Murphy, Olly",6,"Bowen, Sean P",0,168,2.25,(Fav),118,6 mins 37.08s,397.08,3.5,114,24,3,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"wore hood to post, held up in midfield, not fluent 4 out, headway and every chance approaching last where mistake, soon ridden and chased winner, no extra and lost second near finish",1,None,Left Handed,,27,5,Order Of St George (IRE),Flat,936,Gelding,Jolie Landaise (FR),Beaudelaire (USA),118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,4th,10,Double Click (IRE),0,"Snowden, Jamie",8,"Ryder, Isabelle",5,158,12,,113,6 mins 37.08s,397.08,13.5,114,24,4,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"ran in snatches, chased leader, lost position 2 out, soon faded, hampered last",5,None,Left Handed,Blnk,27,19,Flemensfirth (USA),Flat,468,Gelding,Katmai (IRE),Bob Back (USA),118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,5th,HD,Stellar Stream (IRE),0,"Woollacott, Mrs Kayley",9,"Pritchard, Mr Callum",3,139,3.5,,92,6 mins 37.08s,397.08,13.6,114,24,5,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"always in rear, ridden and weakened before 2 out",7,None,Left Handed,,21,21,Getaway (GER),Flat,233,Gelding,Gaelic River (IRE),Deploy,118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,6th,0.5,Gold In The Rivers (IRE),0,"Pipe, D E",7,"Tudor, Jack",0,166,5.5,,116,6 mins 37.08s,397.08,14.1,114,24,6,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"midfield, pushed along before 2 out, every chance approaching last, faded run-in",2,None,Left Handed,CkPc,19,13,Walk In The Park (IRE),Flat,0,Gelding,Aulne River (FR),River Mist (USA),118
20/02/2026,4.52.,Ffos Las,Download The Fairplay App Handicap Hurdle,4yo+,Class 4,,3m ,4066,Heavy,7,F,,Karuma Grey (GER),0,"Hamer, Mrs D A",8,"Harrison, Liam",0,164,25,,114,6 mins 37.08s,397.08,,114,24,F,National Hunt,0,0,2,0,5251,28,Handicap Hurdle,"held up in rear, headway and in touch 2 out, pushed along and fell last",4,None,Left Handed,CkPc,27,16,Jukebox Jury (IRE),Flat,,Gelding,Karuma (GER),Surumu (GER),118
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,1st,,King Of York (IRE),5,"Dixon, Scott",7,"ONeill, K T",0,131,8,,66,1 mins 27.77s,87.77,,66.5,7,1,All Weather,0,0,3,0,1554,0,Handicap,"held up in midfield, ridden 2f out, headway over 1f out, stayed on to lead final strides",7,None,Left Handed,Blnk,15,53,Kingman,Tapeta,7851,Gelding,Archangel Gabriel (USA),Arch (USA),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,2nd,NK,Golden Strike (IRE),4,"Fahey, R A",5,"Garritty, Jack",0,135,3.5,,70,1 mins 27.77s,87.77,0.15,66.5,7,2,All Weather,0,0,3,0,1554,0,Handicap,"wore hood and went early to post, chased leaders, went second when carried right over 2f out, ridden over 1f out, edged left inside final furlong, kept on well",1,None,Left Handed,Vsor,14,11,Calyx,Tapeta,3684,Gelding,Hot Legs (IRE),Galileo (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,3rd,HD,Goldmoyne (IRE),12,"Owen, J P",6,"Lewis, Ashley",5,130,2.25,(Fav),70,1 mins 27.77s,87.77,0.25,66.5,7,3,All Weather,0,0,3,0,1554,0,Handicap,"wore hood and went early to post, led, ridden when edged right over 2f out, pressed inside final furlong, no extra when headed and lost second final strides",2,None,Left Handed,CkPc,14,26,Galileo Gold,Tapeta,1840,Gelding,Jumbo Romance (IRE),Tagula (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,4th,1.75,Anthropologist,8,"Herrington,M ",4,"Hogan, D E",0,134,33,,69,1 mins 27.77s,87.77,2,66.5,7,4,All Weather,0,0,3,0,1554,0,Handicap,"took keen hold, towards rear, headway over 2f out, ridden and edged left final furlong, no extra final 50yds",4,None,Left Handed,CkPc,14,25,Study Of Man (IRE),Tapeta,921,Gelding,Yorkindred Spirit,Sea The Stars (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,5th,NSE,Ernies Valentine,3,"Burdon, R",7,"Edwards, Phoebe",7,127,11,,69,1 mins 27.77s,87.77,2.03,66.5,7,5,All Weather,0,0,3,0,1554,0,Handicap,"midfield, ridden and switched left over 2f out, carried left inside final furlong, no extra final 50yds",3,None,Left Handed,,18,52,Havana Gold (IRE),Tapeta,459,Gelding,Eastern Destiny,Dubai Destination (USA),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,6th,SH,Northern Attitude (IRE),7,"Ramsden, Joey",4,"Marsh, Finley",0,126,9,,61,1 mins 27.77s,87.77,2.08,66.5,7,6,All Weather,0,0,3,0,1554,0,Handicap,"mid-division, ridden over 2f out, kept on over 1f out, no extra final 110yds",12,None,Left Handed,,10,12,Dark Angel (IRE),Tapeta,0,Filly,Sharnberry,Shamardal (USA),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,7th,1.5,Judgment Call,2,"Perratt, Miss L A",8,"Fraser, Kaiya",0,132,22,,67,1 mins 27.77s,87.77,3.58,66.5,7,7,All Weather,0,0,3,0,1554,0,Handicap,"chased leaders, switched right over 2f out, faded inside final furlong",6,None,Left Handed,,10,55,Pivotal,Tapeta,0,Gelding,Madonna DellOrto,Montjeu (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,8th,SH,Jamaican Storm,10,"Smart, B",4,"Muscutt, D",0,127,11,,62,1 mins 27.77s,87.77,3.63,66.5,7,8,All Weather,0,0,3,0,1554,0,Handicap,"towards rear, headway when edged left over 1f out, no extra final furlong",11,None,Left Handed,,29,13,Havana Grey,Tapeta,0,Gelding,Morant Bay (IRE),Montjeu (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,9th,4.25,Cill Mocheallog (IRE),6,"Ivory, D K",5,"Havlin, Robert",0,130,6,,65,1 mins 27.77s,87.77,7.88,66.5,7,9,All Weather,0,0,3,0,1554,0,Handicap,"midfield, ridden when edged left over 1f out, held when edged right final furlong",10,None,Left Handed,Blnk TT,15,18,Phoenix Of Spain (IRE),Tapeta,,Gelding,Excel Yourself (IRE),Exceed And Excel (AUS),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,10th,2.25,Fools Rush In (IRE),1,"Carr, Mrs R A",8,"Sullivan, James P",0,130,22,,65,1 mins 27.77s,87.77,10.13,66.5,7,10,All Weather,0,0,3,0,1554,0,Handicap,"went early to post, restless in stalls, slowly away, held up in rear, ridden over 2f out, never in contention",9,None,Left Handed,Vsor TT,15,75,Mehmas (IRE),Tapeta,,Gelding,Faddwa (IRE),Arcano (IRE),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,11th,11,Harbour Vision,11,"Dixon, Scott",11,"Mortensen, Mikkel",5,127,50,,67,1 mins 27.77s,87.77,21.13,66.5,7,11,All Weather,0,0,3,0,1554,0,Handicap,"close up, ridden and lost second over 2f out, soon weakened",5,None,Left Handed,Blnk,17,141,Harbour Watch (IRE),Tapeta,,Gelding,Holy Nola (USA),Silver Deputy (CAN),70
20/02/2026,4.26.,Southwell,Bet Responsibly With SBK Handicap (Div 1),4yo+,Class 5,,7f ,7851,Standard,12,12th,20,Arnaz,9,"Loughnane, Daniel Mark",5,"Loughnane, Mr Billy",0,131,33,,66,1 mins 27.77s,87.77,41.13,66.5,7,12,All Weather,0,0,3,0,1554,0,Handicap,"midfield, ridden over 2f out, soon faded, eased over 1f out",8,None,Left Handed,CkPc TT,39,20,Havana Grey,Tapeta,,Gelding,Fair Maiden (JPN),Carnegie (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,1st,,Packetofbiscuits,9,"Mackie, J",4,"McDonald, P J",0,131,9,,66,1 mins 28.26s,88.26,,66,7,1,All Weather,0,0,3,0,1554,0,Handicap,"held up in midfield, switched right and headway 2f out, ridden to lead over 1f out, ran on well",7,None,Left Handed,Blnk,10,20,Showcasing,Tapeta,7851,Gelding,Queen Sarra,Shamardal (USA),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,2nd,1.5,Dream Illusion,2,"Herrington,M ",4,"Hogan, D E",0,130,4.5,(Fav),65,1 mins 28.26s,88.26,1.5,66,7,2,All Weather,0,0,3,0,1554,0,Handicap,"towards rear, headway going well between rivals over 1f out, ridden to go second 1f out, kept on well",10,None,Left Handed,,9,19,Oasis Dream,Tapeta,3684,Filly,Triple Star,Royal Applause,70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,3rd,1.5,Phoenix Of Dreams (IRE),3,"Quinn, J J",5,"Hart, Jason",0,131,14,,66,1 mins 28.26s,88.26,3,66,7,3,All Weather,0,0,3,0,1554,0,Handicap,"towards rear, ridden over 2f out, headway over 1f out, kept on to go third final 50yds",8,None,Left Handed,Hood,10,17,Phoenix Of Spain (IRE),Tapeta,1840,Gelding,Dreaming Of Rubies,Oasis Dream,70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,4th,0.5,No Knee Never (IRE),1,"Owen, J P",5,"James, S H",0,130,12,,65,1 mins 28.26s,88.26,3.5,66,7,4,All Weather,0,0,3,0,1554,0,Handicap,"mounted in chute and wore hood to post, chased leaders, ridden and edged left over 1f out, kept on one pace final furlong",9,None,Left Handed,CkPc TT,15,19,No Nay Never (USA),Tapeta,921,Gelding,Question Times,Shamardal (USA),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,5th,0.5,Chola Empire,5,"Simcock, D M",7,"Morris, Luke",0,135,6,,70,1 mins 28.26s,88.26,4,66,7,5,All Weather,0,0,3,0,1554,0,Handicap,"took keen hold, midfield, headway when carried left over 1f out, no extra final 50yds",1,None,Left Handed,,21,44,Territories (IRE),Tapeta,459,Gelding,Veena (FR),Elusive City (USA),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,6th,1.5,My Mate Mike (IRE),8,"Ivory, D K",6,"Havlin, Robert",0,132,9,,67,1 mins 28.26s,88.26,5.5,66,7,6,All Weather,0,0,3,0,1554,0,Handicap,"prominent, edged left after 1f, led over 3f out, ridden 2f out, headed over 1f out, no extra final furlong",5,None,Left Handed,,15,26,Camacho,Tapeta,0,Gelding,Forgotten Wish (IRE),Lilbourne Lad (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,7th,1.5,Alpine Oasis,4,"Butler, John",5,"Keenan, Darragh",0,134,40,,69,1 mins 28.26s,88.26,7,66,7,7,All Weather,0,0,3,0,1554,0,Handicap,"held up in rear, ridden over 2f out, made no impression",4,None,Left Handed,CkPc,16,14,Oasis Dream,Tapeta,0,Mare,Langlauf (USA),Ravens Pass (USA),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,8th,NSE,Asian Journey (IRE),10,"England, Sam",5,"Bowen, S D",0,127,12,,62,1 mins 28.26s,88.26,7.03,66,7,8,All Weather,0,0,3,0,1554,0,Handicap,"took keen hold, chased leaders, ridden 2f out, faded 1f out",11,None,Left Handed,CkPc TT,15,9,Siyouni (FR),Tapeta,0,Gelding,Hibiscus (IRE),Galileo (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,9th,2,Federal Envoy (IRE),6,"Jardine, I",5,"Edmunds, Lewis",0,135,6.5,,70,1 mins 28.26s,88.26,9.03,66,7,9,All Weather,0,0,3,0,1554,0,Handicap,"midfield, ridden over 2f out, hung right and weakened over 1f out",2,None,Left Handed,,21,16,Bated Breath,Tapeta,,Gelding,Caped Lady (IRE),Cape Cross (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,10th,NK,Pearly Squirrel (IRE),7,"Loughnane, David",4,"Egan, David",0,126,14,,61,1 mins 28.26s,88.26,9.18,66,7,10,All Weather,0,0,3,0,1554,0,Handicap,"prominent, bumped after 1f, ridden 2f out, weakened 1f out",12,None,Left Handed,CkPc,69,16,Kodi Bear (IRE),Tapeta,,Filly,Katherine Lee (IRE),Azamour (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,11th,2.5,Bella Bisbee,11,"Dixon, Scott",5,"ONeill, K T",0,134,10,,69,1 mins 28.26s,88.26,11.68,66,7,11,All Weather,0,0,3,0,1554,0,Handicap,"soon led, headed over 3f out, ridden over 2f out, weakened over 1f out",3,None,Left Handed,,14,27,Muhaarar,Tapeta,,Mare,Sterling Sound (USA),Street Cry (IRE),70
20/02/2026,4.58.,Southwell,Bet Responsibly With SBK Handicap (Div 2),4yo+,Class 5,,7f ,7851,Standard,12,12th,4,The Caribbean (IRE),12,"Main, Mrs H S",5,"Loughnane, Mr Billy",0,131,5.5,,66,1 mins 28.26s,88.26,15.68,66,7,12,All Weather,0,0,3,0,1554,0,Handicap,"missed break, held up in rear, ridden 2f out, faded over 1f out",6,None,Left Handed,Blnk,39,24,No Nay Never (USA),Tapeta,,Gelding,Shermeen (IRE),Desert Style (IRE),70
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,1st,,Wonder,11,"Fanshawe, J R",5,"Murphy, Oisin",0,134,1,(Fav),75,2 mins 39.42s,159.42,,74,12,1,All Weather,0,0,3,0,2654,0,Handicap,"wore hood to post, chased leaders, switched right over 2f out, short of room over 1f out, ridden to lead inside final furlong, edged left final 110yds, kept on well, comfortably",2,Inside,Left Handed,CkPc,41,15,Masar (IRE),Tapeta,7851,Gelding,High Drama (IRE),High Chaparral (IRE),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,2nd,1.75,Knight Templar,12,"Stephens, Robert",5,"Morris, Luke",0,134,12,,75,2 mins 39.42s,159.42,1.75,74,12,2,All Weather,0,0,3,0,2654,0,Handicap,"chased leaders, pressed leader after 3f, ridden to challenge over 2f out, led over 1f out, soon edged right, headed inside final furlong, kept on",4,Inside,Left Handed,,20,20,Haafhd,Tapeta,3684,Gelding,Jewelled,Fantastic Light (USA),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,3rd,NK,Bystander (IRE),10,"Williams, S C",6,"Levey, S M",0,134,6,,75,2 mins 39.42s,159.42,1.9,74,12,3,All Weather,0,0,3,0,2654,0,Handicap,"mounted in chute, disputed lead, led but pressed after 3f, ridden and headed over 1f out, kept on final furlong",5,Inside,Left Handed,CkPc TT,64,13,Dark Angel (IRE),Tapeta,1840,Gelding,Witnessed,Authorized (IRE),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,4th,NK,Urban Road,6,"Brown, A D",7,"Kirrane, Sean",0,134,18,,75,2 mins 39.42s,159.42,2.05,74,12,4,All Weather,0,0,3,0,2654,0,Handicap,"midfield, pushed along and edged right over 1f out, ridden and switched left inside final furlong, kept on one pace",3,Inside,Left Handed,CkPc,17,56,Monsieur Bond (IRE),Tapeta,921,Gelding,Normandy Maid,American Post,75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,5th,1.75,Traila,8,"Simcock, D M",8,"Muscutt, D",0,134,16,,75,2 mins 39.42s,159.42,3.8,74,12,5,All Weather,0,0,3,0,2654,0,Handicap,"mid-division, ridden and switched left 2f out, plugged on one pace final furlong",1,Inside,Left Handed,,21,15,Australia,Tapeta,459,Gelding,Waila,Notnowcato,75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,6th,HD,Pleasant Man,5,"Ramsden, Joey",8,"Edmunds, Lewis",0,131,5,,72,2 mins 39.42s,159.42,3.9,74,12,6,All Weather,0,0,3,0,2654,0,Handicap,"disputed lead, headed after 3f, soon chased leaders, ridden 2f out, no extra when carried left inside final furlong",9,Inside,Left Handed,Vsor,21,37,Galileo (IRE),Tapeta,0,Gelding,Melito (AUS),Redoutes Choice (AUS),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,7th,1,Gifted Angel (IRE),4,"Jones, Jack",6,"Hogan, D E",0,130,8,,71,2 mins 39.42s,159.42,4.9,74,12,7,All Weather,0,0,3,0,2654,0,Handicap,"slowly away, held up in rear, ridden and headway over 2f out, no extra 1f out",12,Inside,Left Handed,,37,35,Dark Angel (IRE),Tapeta,0,Gelding,Sommorell (IRE),Fast Company (IRE),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,8th,2,Isle Of Sark (USA),7,"Hammond, Micky",8,"Brookes, Aiden",0,133,66,,74,2 mins 39.42s,159.42,6.9,74,12,8,All Weather,0,0,3,0,2654,0,Handicap,"held up in rear, ridden 2f out, made no impression",7,Inside,Left Handed,Blnk TT,88,48,Kittens Joy (USA),Tapeta,0,Gelding,Endless Fancy (USA),Ghostzapper (USA),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,9th,NK,Motazzen (IRE),1,"Knight, Miss H C",8,"Fallon, Cieren",0,133,25,,74,2 mins 39.42s,159.42,7.05,74,12,9,All Weather,0,0,3,0,2654,0,Handicap,"midfield, ridden 3f out, soon struggling",8,Inside,Left Handed,CkPc,18,40,Dubawi (IRE),Tapeta,,Gelding,Yaazy (IRE),Teofilo (IRE),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,10th,5.5,Loving Look,9,"Keatley, Adrian Paul",5,"McHugh, B",0,131,25,,72,2 mins 39.42s,159.42,12.55,74,12,10,All Weather,0,0,3,0,2654,0,Handicap,"wore hood to post, took keen hold, midfield, chased leaders after 4f, ridden over 2f out, soon faded",11,Inside,Left Handed,,60,16,Expert Eye,Tapeta,,Mare,Light Of Love,Dylan Thomas (IRE),75
20/02/2026,5.30.,Southwell,Tipping Tom On SBK Bet Feed Handicap,4yo+,Class 5,,1m4f ,7851,Standard,11,11th,0.75,Promethean (FR),2,"England, Sam",5,"Bowen, S D",0,131,100,,72,2 mins 39.42s,159.42,13.3,74,12,11,All Weather,0,0,3,0,2654,0,Handicap,never better than mid-division,10,Inside,Left Handed,,18,14,Intello (GER),Tapeta,,Gelding,Vezina (FR),Bering,75
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,1st,,Cargin Bhui (IRE),6,"Barron, T D",5,"Edmunds, Lewis",0,133,2.25,(Fav),70,1 mins 15.01s,75.01,,69,6,1,All Weather,0,0,3,0,1336,0,Handicap,"took keen hold, held up in midfield, ridden 2f out, headway entering final furlong, led close home, won going away",4,None,Left Handed,,14,22,Invincible Army (IRE),Tapeta,7851,Gelding,Ragtime Dancer,Medicean,70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,2nd,1.5,I Need Your Love,5,"Easterby, M W",4,"Mason, Joanna",0,130,6.5,,67,1 mins 15.01s,75.01,1.5,69,6,2,All Weather,0,0,3,0,1336,0,Handicap,"disputed lead, ridden over 1f out, no extra and headed close home",10,None,Left Handed,Vsor,20,21,Zoustar (AUS),Tapeta,3684,Gelding,Dubai Cyclone (USA),Bernardini (USA),70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,3rd,NK,Farandaway (IRE),10,"Tuer, Grant",4,"Stammers, Oliver",0,133,7.5,,70,1 mins 15.01s,75.01,1.65,69,6,3,All Weather,0,0,3,0,1336,0,Handicap,"midfield, ridden over 2f out, headway entering final furlong, went third near finish",3,None,Left Handed,,14,14,Far Above (IRE),Tapeta,1840,Gelding,Clare Island (IRE),Holy Roman Emperor (IRE),70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,4th,1.25,Mumayaz (IRE),4,"Owen, J P",7,"Egan, David",0,133,4.5,,70,1 mins 15.01s,75.01,2.9,69,6,4,All Weather,0,0,3,0,1336,0,Handicap,"midfield, ridden over 2f out, headway entering final furlong, kept on same pace",5,None,Left Handed,Vsor TT,16,73,Tamayuz,Tapeta,921,Gelding,Rashaaqa,Oasis Dream,70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,5th,HD,Blue Force (IRE),3,"Brittain, Antony",5,"Hardie, Cameron",0,130,33,,67,1 mins 15.01s,75.01,3,69,6,5,All Weather,0,0,3,0,1336,0,Handicap,"did not enter parade ring, took keen hold, prominent, ridden and disputed lead 2f out, headed and faded close home",11,None,Left Handed,Hood,14,19,Blue Point (IRE),Tapeta,459,Gelding,Miss Fay (IRE),Sayif (IRE),70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,6th,SH,Dc Cogent,7,"Smart, B",4,"Nolan, D",0,132,5,,69,1 mins 15.01s,75.01,3.05,69,6,6,All Weather,0,0,3,0,1336,0,Handicap,"held up in midfield, ridden 2f out, kept on inside final furlong, no danger",6,None,Left Handed,,10,12,Washington Dc (IRE),Tapeta,0,Gelding,Analytical,Lethal Force (IRE),70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,7th,1.25,Zoulu Warrior (IRE),1,"Main, Mrs H S",4,"Loughnane, Mr Billy",0,132,10,,69,1 mins 15.01s,75.01,4.3,69,6,7,All Weather,0,0,3,0,1336,0,Handicap,"midfield, ridden over 2f out, faded inside final furlong",7,None,Left Handed,Blnk,32,14,Zoustar (AUS),Tapeta,0,Gelding,Serendipitously (IRE),Kodiac,70
20/02/2026,6.00.,Southwell,Friday Night Live With SBK Handicap,4yo+,Class 5,,6f ,7851,Standard,12,8th,NK,Bill Plumb (IRE),11,"McEntee, P S",7,"Muscutt, D",0,133,22,,70,1 mins 15.01s,75.01,4.45,69,6,8,All Weather,0,0,3,0,1336,0,Handicap,"wore hood to post, disputed lead, ridden over 2f out, faded inside final furlong",2,None,Left Handed,CkPc TT,40,22,Footstepsinthesand,Tapeta,0,Gelding,Provence,Averti (IRE),70
