racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","4th","HD","Charlie Mason","7","Carroll, A W","5","Mangan, Gina","0","129","5","(Fav)","73","1 mins 11.06s","71.06","3.7","75.5","6","4","All Weather","8.06804088","2.51565991","3","3","1320","0","Handicap","in touch, pushed along out wide over 3f out, plenty to do when ridden over 1f out, made headway inside final furlong, went fourth towards finish","8","Inside","Right Handed",,"11","47","Mayson","Polytrack","737","Gelding","Aubrietia","Dutch Art","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","5th","0.5","Mission Command (IRE)","4","Candlish, Jennie","4","Stammers, Oliver","0","132","9",,"76","1 mins 11.06s","71.06","4.2","75.5","6","5","All Weather","11.74994394","3.8","3","3","1320","0","Handicap","took keen hold, front rank, shaken up over 2f out, ridden over 1f out, kept on same pace","6","Inside","Right Handed","CkPc","14","16","Acclamation","Polytrack","367","Gelding","Point Reyes (IRE)","Competitive Edge (USA)","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","6th","0.75","Shallow","6","Spencer, Richard","5","Hutchinson, Callum","0","133","5.5",,"77","1 mins 11.06s","71.06","4.95","75.5","6","6","All Weather","9","3.2","3","3","1320","0","Handicap","wore hood to post, held up in rear of mid-division, pushed along over 2f out, kept on from over 1f out, never dangerous","2","Inside","Right Handed",,"12","19","Rajasinghe (IRE)","Polytrack","0","Mare","Velvet Band","Verglas (IRE)","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","7th","HD","Ziggys Condor (IRE)","10","Fahey, R A","5","Tindall, Ethan","5","126","10",,"75","1 mins 11.06s","71.06","5.05","75.5","6","7","All Weather","14","4.05517997","3","3","1320","0","Handicap","close up, ridden along over 2f out, weakened over 1f out","7","Inside","Right Handed","Vsor","11","30","Havana Grey","Polytrack","0","Gelding","Dolly Colman (IRE)","Diamond Green (FR)","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","8th","NSE","Al Barez","1","Clover, Tom","7","Costello, Dougie","0","132","7.5",,"76","1 mins 11.06s","71.06","5.08","75.5","6","8","All Weather","10.5","3.45","3","3","1320","0","Handicap","tracked leaders on inner, shaken up waiting for room over 2f out, made some headway over 1f out, weakened inside final furlong","3","Inside","Right Handed",,"35","21","Dark Angel (IRE)","Polytrack","0","Gelding","Jet Setting (IRE)","Fast Company (IRE)","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","9th","NSE","Powdering (IRE)","2","Herrington,M ","6","McSweeney, O","0","135","5.5",,"79","1 mins 11.06s","71.06","5.11","75.5","6","9","All Weather","7.24142004","2.8","3","3","1320","0","Handicap","taken down early, held up in mid-division, shaken up over 2f out, ridden and not clear run over 1f out, soon no impression","1","Inside","Right Handed",,"15","46","Ribchester (IRE)","Polytrack",,"Mare","Sufoof (IRE)","Acclamation","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","10th","0.75","Amazonian Dream (IRE)","8","Millman, B R","7","Peate, Jonny","0","132","10",,"76","1 mins 11.06s","71.06","5.86","75.5","6","10","All Weather","14","4","3","3","1320","0","Handicap","mounted in chute, taken down early wearing hood, held up in rear, never a factor","4","Inside","Right Handed","CkPc","11","52","Bungle Inthejungle","Polytrack",,"Gelding","Grandmas Dream","Kyllachy","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","11th","7.5","Rory Rocket","11","Moore, Gary and Josh","4","Clutterbuck, Rhys","0","123","40",,"67","1 mins 11.06s","71.06","13.36","75.5","6","11","All Weather","53.64057504","12.5","3","3","1320","0","Handicap","dwelt start, always towards rear","12","Inside","Right Handed",,"134","8","Aclaim (IRE)","Polytrack",,"Gelding","Sunflower Seed","Showcasing","79",
"2026-02-18","8.00.","Kempton","Try Unibets New Improved Acca Boosts Handicap (Rider Restricted Race)","4yo+","Class 4",,"6f ","6281","Standard To Slow","12","12th","2.75","Auric (IRE)","12","Palmer, Hugo","5","Vigors, Harry","7","119","25",,"70","1 mins 11.06s","71.06","16.11","75.5","6","12","All Weather","34","10.5","3","3","1320","0","Handicap","held up in rear, always behind","11","Inside","Right Handed"," TT","632","5","Havana Gold (IRE)","Polytrack",,"Gelding","Dime A Dance (IRE)","Art Connoisseur (IRE)","79",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","1st",,"Hamlets Night (IRE)","3","Owen, J P","5","Lewis, Ashley","5","125","3.5",,"76","2 mins 18.85s","138.85",,"78","11","1","All Weather","5.5","2.04579117","3","3","2419","0","Handicap","midfield, shaken up waiting for room over 2f out, soon switched left, ridden and headway over 1f out, challenging inside final furlong, led towards finish","6","Inside","Right Handed",,"102","12","Invincible Spirit (IRE)","Polytrack","6281","Gelding","Ophelias Dream","Dubawi (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","2nd","0.5","Solarize","4","Johnston, Charlie","4","Stammers, Oliver","0","137","4.5",,"84","2 mins 18.85s","138.85","0.5","78","11","2","All Weather","5.72550126","2.2088351","3","3","2419","0","Handicap","chased leaders, briefly outpaced 4f out, pushed along over 3f out, ridden and headway over 2f out, challenging over 1f out, led inside final furlong, headed towards finish","1","Inside","Right Handed",,"82","5","Masar (IRE)","Polytrack","2947","Colt","Sahraah (USA)","Kingmambo (USA)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","3rd","0.75","Son Of Man (IRE)","1","Boyle, J R","5","Planas, Connor","3","131","7.5",,"80","2 mins 18.85s","138.85","1.25","78","11","3","All Weather","9.2","2.48","3","3","2419","0","Handicap","wore hood to post, prominent, squeezed through rivals to lead over 2f out, faced challenge when ridden over 1f out, headed and lost second inside final furlong, ran on","3","Inside","Right Handed",,"28","20","Dark Angel (IRE)","Polytrack","1472","Gelding","Crisolles (FR)","Le Havre (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","4th","1.5","Nap Hand (IRE)","5","King, A","6","Catton, Luke","3","133","20",,"82","2 mins 18.85s","138.85","2.75","78","11","4","All Weather","28","6.4","3","3","2419","0","Handicap","mounted in chute, taken down early wearing hood, held up in rear of midfield, switched left over 2f out, made steady headway over 1f out, kept on same pace","2","Inside","Right Handed",,"121","24","Fast Company (IRE)","Polytrack","737","Gelding","Dream Sleep","Rip Van Winkle (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","5th","2.5","Golden Circet (IRE)","7","Best, Jim/Suzi","6","Cox, William","0","130","14",,"76","2 mins 18.85s","138.85","5.25","78","11","5","All Weather","17.5","4","3","3","2419","0","Handicap","held up in rear, never a factor","7","Inside","Right Handed",,"14","20","Rajj (IRE)","Polytrack","367","Gelding","Rosilipscurvehips","Fantastic Light (USA)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","6th","1.75","Selenic (IRE)","6","Prescott, Sir Mark","4","Clutterbuck, Rhys","0","131","2.75","(Fav)","78","2 mins 18.85s","138.85","7","78","11","6","All Weather","4.00749667","1.83321357","3","3","2419","0","Handicap","midfield, outpaced over 3f out, made little impression when ridden over 1f out, ran on same pace","5","Inside","Right Handed",,"29","4","Sea The Moon (GER)","Polytrack","0","Filly","Bantam (IRE)","Teofilo (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","7th","1.5","Criminal","9","Hughes, Richard","4","Murphy, D J","7","126","5.5",,"80","2 mins 18.85s","138.85","8.5","78","11","7","All Weather","7.96581687","2.48553857","3","3","2419","0","Handicap","dwelt start, soon pushed along and close up, ridden along over 2f out, weakened over 1f out","4","Inside","Right Handed",,"143","6","Sea The Moon (GER)","Polytrack","0","Gelding","Alea Iacta","Invincible Spirit (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","8th","5.5","Torcello (IRE)","8","Lycett, Shaun","12","Coppins, Myla","7","120","125",,"73","2 mins 18.85s","138.85","14","78","11","8","All Weather","308.71910138","25","3","3","2419","0","Handicap","always towards rear","9","Inside","Right Handed",,"42","61","Born To Sea (IRE)","Polytrack","0","Gelding","Islandagore (IRE)","Indian Ridge (IRE)","84",
"2026-02-18","8.30.","Kempton","Unibet Support Safer Gambling Handicap (Rider Restricted Race) (GBBPlus Race)","4yo+","Class 4",,"1m3f ","6281","Standard To Slow","9","9th","3.75","Desert Heart","2","Walker, Ed","4","Downing, George","0","129","9",,"76","2 mins 18.85s","138.85","17.75","78","11","9","All Weather","12.60951841","3.45871116","3","3","2419","0","Handicap","led, ridden and headed over 2f out, no extra and faded over 1f out","8","Inside","Right Handed",,"34","5","Oasis Dream","Polytrack",,"Gelding","Blinking","Marju (IRE)","84",
"2026-02-18","2.00.","Ludlow","Farm And Garden Machinery Ltd Heavy Horsepower Maiden Hurdle (GBB Race)","5yo+","Class 4",,"3m ","5446","Soft","3","1st",,"Doctor On Call (FR)","0","Nicholls, P F","6","Johnston, Dylan","0","160","3.33",,"114","6 mins 4.65s","364.65",,"114","24","1","National Hunt","4.66700227","0","1","0","5234","30","Maiden Hurdle","held up in close third, pushed along to chase leaders before 3 out, ridden after 2 out, upsides leaders last, led run-in, ran on well","2","None","Right Handed",,"32","4","Doctor Dino (FR)","Slight Undulations","5446","Gelding","Tornada (FR)","Ballingarry (IRE)","116",
"2026-02-18","2.00.","Ludlow","Farm And Garden Machinery Ltd Heavy Horsepower Maiden Hurdle (GBB Race)","5yo+","Class 4",,"3m ","5446","Soft","3","2nd","4.25","Island Bridge (IRE)","0","Bailey, K C","6","Bellamy, Tom","0","160","0.44","(Fav)","116","6 mins 4.65s","364.65","4.25","114","24","2","National Hunt","1.48424626","0","1","0","5234","30","Maiden Hurdle","led, joined 6th, clearly led 3 out, shaken up after not fluent 2 out, ridden and jumped left last, headed run-in, no extra towards finish","3","None","Right Handed",,"34","5","Order Of St George (IRE)","Slight Undulations","2509","Gelding","Elephant Island (IRE)","Oscar (IRE)","116",
"2026-02-18","2.00.","Ludlow","Farm And Garden Machinery Ltd Heavy Horsepower Maiden Hurdle (GBB Race)","5yo+","Class 4",,"3m ","5446","Soft","3","3rd","2.5","Assertive Walk (IRE)","0","ONeill, Jonjo and AJ","6","ONeill, Jonjo (Jr)","0","160","5",,"0","6 mins 4.65s","364.65","6.75","114","24","3","National Hunt","8.6","0","1","0","5234","30","Maiden Hurdle","soon raced in second, disputed lead 6th, not fluent 4 out, chased leader 3 out, ridden after 2 out, upside leader but carried left last, weakened run-in","1","None","Right Handed",,"48","2","Walk In The Park (IRE)","Slight Undulations","1254","Gelding","Assertive Lady (IRE)","Gold Well","116",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","1st",,"Misterdoc (FR)","0","Skelton, Daniel","4","Durrell, Mr T","0","144","2.25",,"0","3 mins 53.66s","233.66",,"0","16","1","National Hunt","3.6","1.44","3","3","3469","15","Novices Hurdle","rear of midfield, headway 4th, not fluent 3 out, pushed along 2 out, ran on well after last, led inside final 110yds, won going away","12","None","Right Handed",,"22","1","Goliath Du Berlais (FR)","Slight Undulations","5446","Gelding","Eliane","Martaline","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","2nd","2","Dartmouth Castle","0","McCain Jnr, D","6","Gillard, Mr T","0","156","16",,"0","3 mins 53.66s","233.66","2","0","16","2","National Hunt","26.12650789","4.3","3","3","3469","15","Novices Hurdle","soon raced in second throughout, ridden 3 out, went left 2 out, disputed lead last, all out when headed final 110yds, no extra towards finish","1","None","Right Handed",,"53","4","Dartmouth","Slight Undulations","2509","Gelding","Toboggans Fire","Firebreak","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","3rd","1.75","Hornica (IRE)","0","Pauling, Ben","6","Woods, K K","0","149","1.2","(Fav)","114","3 mins 53.66s","233.66","3.75","0","16","3","National Hunt","2.48472682","1.18332316","3","3","3469","15","Novices Hurdle","prominent, raced keenly, not fluent 3rd, upsides leader 2 out, ridden and disputed lead last, all out when dropped to third towards finish,vet said mare lost right-fore shoe","11","None","Right Handed","Hood","31","4","Affinisea (IRE)","Slight Undulations","1254","Mare","Manuels Sister (IRE)","Lend A Hand","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","4th","4","Leo Wood (FR)","0","Bailey, K C","5","Bellamy, Tom","0","156","3",,"0","3 mins 53.66s","233.66","7.75","0","16","4","National Hunt","5.06190845","1.70708179","3","3","3469","15","Novices Hurdle","held up in rear, steady headway after 4 out, ridden after 3 out, chased leaders 2 out, went fourth before last, outpaced by leading trio run-in","6","None","Right Handed",,"None","0","Cokoriko (FR)","Slight Undulations","628","Gelding","Ruth (FR)","Agent Bleu (FR)","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","5th","6","Joeybottles (IRE)","0","Greenall, O / Guerriero, J","5","Wynne, Toby","0","156","33",,"0","3 mins 53.66s","233.66","13.75","0","16","5","National Hunt","66.40417599","7.41350007","3","3","3469","15","Novices Hurdle","led, pushed along when hit 3 out, headed 2 out, landed awkwardly last, weakened run-in","4","None","Right Handed"," TT","16","3","Harzand (IRE)","Slight Undulations","0","Gelding","Feabhra (IRE)","Beneficial","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","6th","2.75","Titanium Ring (IRE)","0","Daly, H D","5","Twiston-Davies, Sam","0","156","10",,"0","3 mins 53.66s","233.66","16.5","0","16","6","National Hunt","17.81982137","3.25","3","3","3469","15","Novices Hurdle","in touch with leaders, ridden after 3 out, mistake last, soon weakened (vet said gelding lost left-fore shoe)","9","None","Right Handed",,"19","3","Crystal Ocean","Slight Undulations","0","Gelding","Im All You Need (IRE)","Kings Theatre (IRE)","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","7th","1","Swingforthefence (IRE)","0","Candlish, Jennie","5","Power, I J","0","156","150",,"0","3 mins 53.66s","233.66","17.5","0","16","7","National Hunt","850.33541928","35.3602523","3","3","3469","15","Novices Hurdle","midfield, dropped towards rear 4 out, not fluent 2 out, tired jump last, weakened run-in","8","None","Right Handed",,"15","3","Soldier Of Fortune (IRE)","Slight Undulations","0","Gelding","Sovereign Lass (IRE)","Presenting","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","8th","NK","Hey Flint","0","Twiston-Davies, N A","5","Turner, James","5","144","100",,"0","3 mins 53.66s","233.66","17.65","0","16","8","National Hunt","270.06059833","17.2453429","3","3","3469","15","Novices Hurdle","always towards rear, outpaced and struggling from 3 out, weakened after last","10","None","Right Handed",,"26","4","Jack Hobbs","Slight Undulations","0","Mare","Nowweareseven","Court Cave (IRE)","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","9th","0.5","Le Gentleman (FR)","0","Greenall, O / Guerriero, J","5","Todd, C J","0","156","80",,"0","3 mins 53.66s","233.66","18.15","0","16","9","National Hunt","180.03304372","19.5","3","3","3469","15","Novices Hurdle","held up in rear, pushed along before 3 out, outpaced before 2 out, mistake last, weakened run-in","5","None","Right Handed"," TT","None","0","Pour Moi (IRE)","Slight Undulations",,"Gelding","Down Under (FR)","Laveron","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","10th","25","River Glance","0","Bishop, Miss E J","5","Pinchin, Miss L M","0","156","250",,"0","3 mins 53.66s","233.66","43.15","0","16","10","National Hunt","1000","85","3","3","3469","15","Novices Hurdle","towards rear, wandered and impeded 1st, mistake 3rd, headway after 4th, briefly disputed second 5th, outpaced after 4 out, dropped towards rear before 3 out, jumped left 2 out, soon tailed off","7","None","Right Handed","Hood TT","16","5","Passing Glance","Slight Undulations",,"Gelding","River Arrow","Kayf Tara","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","11th","29","Hobnail","0","Dyson, Miss C","6","Edwards, Lee","0","156","250",,"0","3 mins 53.66s","233.66","72.15","0","16","11","National Hunt","1000","300","3","3","3469","15","Novices Hurdle","towards rear, mistake 3rd, outpaced and struggling before 3 out, soon tailed off","3","None","Right Handed"," TT","16","3","Jack Hobbs","Slight Undulations",,"Gelding","Top Totti","Sir Harry Lewis (USA)","114",
"2026-02-18","2.33.","Ludlow","Suzuki ATV EBF National Hunt Novices Hurdle (GBB Race)","4-7yo","Class 4",,"2m ","5446","Soft","12","F",,"Gimarias (IRE)","0","Rowley, Melanie","6","Deutsch, Charlie","0","156","80",,"0","3 mins 53.66s","233.66",,"0","16","F","National Hunt","217.5293898","13.60035706","3","3","3469","15","Novices Hurdle","prominent when ran green and wandered and fell 1st","2","None","Right Handed",,"314","2","Jukebox Jury (IRE)","Slight Undulations",,"Gelding","Vbadge Treat (FR)","My Risk (FR)","114",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","1st",,"Holetown (FR)","0","Williams, Miss Venetia","6","Deutsch, Charlie","0","150","10",,"107","5 mins 18.04s","318.04",,"115.5","20","1","National Hunt","12","3.95","3","3","4411","10","Handicap Chase","prominent, closed on leaders 6th, disputed second 9th, travelling well when pressed leader 3 out, led before last, asserted quickly run-in, won going away","9","None","Right Handed",,"38","2","Morandi (FR)","Slight Undulations","6865","Mare","Clairefougere (FR)","High Chaparral (IRE)","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","2nd","1.25","Georgi Girl (IRE)","0","Hobbs, P J / White, J","7","Pritchard, Mr Callum","3","160","4",,"120","5 mins 18.04s","318.04","1.25","115.5","20","2","National Hunt","6.06779618","2.0540637","3","3","4411","10","Handicap Chase","midfield, dropped towards rear when not fluent 7th, rallied and pushed along to make headway 4 out, ridden after 3 out, not fluent 2 out, stayed on to dispute second approaching last, outpaced by winner towards finish","4","None","Right Handed","CkPc","33","20","Getaway (GER)","Slight Undulations","3159","Mare","Gales Hill (IRE)","Beau Sher","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","3rd","5","Malaita","0","Rowley, Melanie","10","Wynne, Toby","0","156","6.5",,"113","5 mins 18.04s","318.04","6.25","115.5","20","3","National Hunt","8.55021718","2.49747969","3","3","4411","10","Handicap Chase","disputed lead early, clearly led after 8th, ridden after 3 out, headed just before 2 out, weakened after last, outpaced by leading pair towards finish","6","None","Right Handed",,"33","32","Malinas (GER)","Slight Undulations","1580","Mare","Aimela (FR)","Sagamix (FR)","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","4th","2.5","Regal Renaissance","0","Daly, H D","8","Bass, David","0","153","4.5",,"110","5 mins 18.04s","318.04","8.75","115.5","20","4","National Hunt","6.80477276","2.2","3","3","4411","10","Handicap Chase","midfield, headway 10th, went second 13th, ridden 3 out, outpaced before 2 out, mistake last, weakened run-in","8","None","Right Handed",,"63","24","Clovis Du Berlais (FR)","Slight Undulations","790","Mare","Aisance (FR)","Saint Des Saints (FR)","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","5th","15","Party Vibes (IRE)","0","Daly, H D","8","Twiston-Davies, Sam","0","167","3","(Fav)","124","5 mins 18.04s","318.04","23.75","115.5","20","5","National Hunt","4.61706687","1.9","3","3","4411","10","Handicap Chase","midfield, outpaced and struggling before 4 out, weakened after 3 out","2","None","Right Handed",,"18","15","Mahler","Slight Undulations","394","Mare","Flame Of Dixie (IRE)","Beneficial","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","6th","27","Politacus (IRE)","0","OBrien, Fergal","8","Harrison, Liam","0","155","11",,"112","5 mins 18.04s","318.04","50.75","115.5","20","6","National Hunt","14","3.66975546","3","3","4411","10","Handicap Chase","disputed lead early, soon raced in third, mistake 5th, some headway 4 out, bad mistake 3 out, weakened after 2 out","7","None","Right Handed"," TT","61","13","Epaulette (AUS)","Slight Undulations","0","Mare","Santacus (IRE)","Spartacus (IRE)","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","PU",,"Theonewedreamof (IRE)","0","Skelton, Daniel","7","Durrell, Mr T","0","161","5",,"118","5 mins 18.04s","318.04",,"115.5","20","PU","National Hunt","7.2","2.34","3","3","4411","10","Handicap Chase","always outpaced in rear, tailed off when pulled up before 12th","5","None","Right Handed",,"60","36","French Navy","Slight Undulations",,"Mare","Tepeleni","Teofilo (IRE)","125",
"2026-02-18","3.05.","Ludlow","Meadows And Hynes Mares Handicap Chase (GBB Race)","5yo+","Class 3",,"2m4f ","6865","Soft","8","PU",,"Minniemum","0","Daly, H D","9","Bellamy, Tom","0","168","16",,"125","5 mins 18.04s","318.04",,"115.5","20","PU","National Hunt","25.72378709","5.4187569","3","3","4411","10","Handicap Chase","wore hood to start, close up, bad mistake 2nd, disputed lead 3rd, joined for second 9th, lost ground quickly before 10th, tailed off when pulled up before 4 out","1","None","Right Handed",,"60","26","Telescope (IRE)","Slight Undulations",,"Mare","Mighty Minnie","Sir Harry Lewis (USA)","125",
"2026-02-18","3.35.","Ludlow","His Royal Highness The Prince Of Wales Amateur Jockeys Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","4967","Soft","7","1st",,"Bucksy Des Epeires (FR)","0","Williams, Miss Venetia","7","Turner, Miss L M","0","168","2.75",,"120","6 mins 25.03s","385.03",,"115","24","1","National Hunt","4.50114131","2.42","2","2","5231","20","Handicap Chase","disputed lead 1st, clearly led after 2nd, jumped left from 4th, lost ground and joined 12th, joined 2 out, faced sustained challenge after last, ran on and always doing enough towards finish","1","None","Right Handed","CkPc","15","13","Bucks Boum (FR)","Slight Undulations","4967","Gelding","Maline Des Epeires (FR)","Ballingarry (IRE)","120",
"2026-02-18","3.35.","Ludlow","His Royal Highness The Prince Of Wales Amateur Jockeys Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","4967","Soft","7","2nd","1","Jacks Parrot (FR)","0","Greenall, O / Guerriero, J","7","Edwards, Huw","3","163","2","(Fav)","118","6 mins 25.03s","385.03","1","115","24","2","National Hunt","3.4","1.95","2","2","5231","20","Handicap Chase","close up, took second 10th, disputed lead after 12th, every chance when upside leader 2 out, ridden and pressed winner after last, no extra towards finish","2","None","Right Handed","CkPc TT","60","10","Free Port Lux","Slight Undulations","2485","Gelding","Boscraie (FR)","Martaline","120",
"2026-02-18","3.35.","Ludlow","His Royal Highness The Prince Of Wales Amateur Jockeys Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","4967","Soft","7","3rd","6","Petty Cash (IRE)","0","Daly, H D","9","Williams, Eleanor","5","154","4.5",,"111","6 mins 25.03s","385.03","7","115","24","3","National Hunt","6.17500966","2.73292596","2","2","5231","20","Handicap Chase","wore hood in parade ring only, held up in rear, mistake 6th, soon four lengths detached, rallied and some headway after 8th, carried left when mistake 4 out, mistake 2 out, outpaced by leading pair after last","5","None","Right Handed",,"58","17","Getaway (GER)","Slight Undulations","1241","Gelding","Edermine Blossom (IRE)","Bach (IRE)","120",
"2026-02-18","3.35.","Ludlow","His Royal Highness The Prince Of Wales Amateur Jockeys Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","4967","Soft","7","4th","17","Landen Calling (IRE)","0","OBrien, Fergal","10","Murphy, Mr Lucas","7","158","25",,"117","6 mins 25.03s","385.03","24","115","24","4","National Hunt","37.80743467","11.317922","2","2","5231","20","Handicap Chase","midfield, not fluent 5th, dropped towards rear 10th, pushed along to make headway before 4 out, outpaced by leading trio after 3 out, kept on but no further impression after 2 out","3","None","Right Handed","CkPc TT","29","23","Watar (IRE)","Slight Undulations","622","Gelding","Gill Hall Lady","Silver Patriarch (IRE)","120",
"2026-02-18","3.35.","Ludlow","His Royal Highness The Prince Of Wales Amateur Jockeys Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","4967","Soft","7","5th","2.25","Dyno Dave (IRE)","0","Henderson, N J","8","Main, Henry","5","146","5",,"103","6 mins 25.03s","385.03","26.25","115","24","5","National Hunt","6","3.05889885","2","2","5231","20","Handicap Chase","held up in rear but in touch, outpaced from 13th, mistake 4 out, tailed off after 2 out","7","None","Right Handed",,"19","5","Mores Wells","Slight Undulations","310","Gelding","Castlemyles Queen (IRE)","Flemensfirth (USA)","120",
