racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-21","4.13.","Chepstow","Pertemps Network EMEA Handicap Hurdle","4yo+","Class 3",,"2m ","6337","Soft","9","5th","3","Double Oban","0","Murphy, Olly","6","Stones, Lewis","3","157","16",,"122","4 mins 3.49s","243.49","9","119","16","5","National Hunt","0","0","3","0","3536","0","Handicap Hurdle","midfield, dropped to rear and struggling before 3 out, rallied after 2 out, mistake last, no impression","3","None","Left Handed","CkPc","55","20","Territories (IRE)","Very Undulating","364","Gelding","Zaaneh (IRE)","Aqlaam","130",
"2026-02-21","4.13.","Chepstow","Pertemps Network EMEA Handicap Hurdle","4yo+","Class 3",,"2m ","6337","Soft","9","6th","HD","Doctors Hill","0","Hobbs, P J / White, J","6","Houlihan, Sean M","0","157","3","(JFav)","119","4 mins 3.49s","243.49","9.1","119","16","6","National Hunt","0","0","3","0","3536","0","Handicap Hurdle","held up in touch, went past beaten rivals before 3 out, ridden after 3 out, held before last","5","None","Left Handed","Hood","38","7","Doctor Dino (FR)","Very Undulating","0","Gelding","Countess Comet (IRE)","Medicean","130",
"2026-02-21","4.13.","Chepstow","Pertemps Network EMEA Handicap Hurdle","4yo+","Class 3",,"2m ","6337","Soft","9","7th","17","Vol Royale (IRE)","0","Woollacott, Mrs Kayley","6","Powell, Brendan","0","160","8",,"122","4 mins 3.49s","243.49","26.1","119","16","7","National Hunt","0","0","3","0","3536","0","Handicap Hurdle","prominent, lost place 3 out, soon ridden, weakened 2 out","4","None","Left Handed",,"40","6","Wings Of Eagles (FR)","Very Undulating","0","Gelding","Kingsandqueens (IRE)","Kings Theatre (IRE)","130",
"2026-02-21","4.13.","Chepstow","Pertemps Network EMEA Handicap Hurdle","4yo+","Class 3",,"2m ","6337","Soft","9","8th","8.5","Aeroplane Blonde","0","Drinkwater, S W","6","Brogan, Kevin","0","143","10",,"105","4 mins 3.49s","243.49","34.6","119","16","8","National Hunt","0","0","3","0","3536","0","Handicap Hurdle","held up in touch, struggling 3 out, tailed off","9","None","Left Handed"," TT","54","7","Blue Bresil (FR)","Very Undulating","0","Gelding","Nuala","Fame And Glory","130",
"2026-02-21","4.13.","Chepstow","Pertemps Network EMEA Handicap Hurdle","4yo+","Class 3",,"2m ","6337","Soft","9","9th","27","Lastroboy (GER)","0","Williams, Evan","9","Woods, K K","0","163","22",,"125","4 mins 3.49s","243.49","61.6","119","16","9","National Hunt","0","0","3","0","3536","0","Handicap Hurdle","prominent, dropped to rear 3rd, ridden after 5th, detached 3 out, tailed off","2","None","Left Handed",,"26","6","Kamsin (GER)","Very Undulating",,"Gelding","La Martina (GER)","Seattle Dancer (USA)","130",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","1st",,"Getaway With You","0","Killahena, David / Mcpherson, Graeme","8","Slatter, Mr N","3","162","18",,"94","5 mins 4.67s","304.67",,"90","19.5","1","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","prominent, led after 7th, ridden after 3 out, mistake and headed 2 out, lost second before last where good jump, rallied to regain lead near finish, gamely","4","None","Left Handed","CkPc TT","17","33","Getaway (GER)","Very Undulating","3697","Gelding","Dizzy Frizzy","Loup Sauvage (USA)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","2nd","0.75","Rest Is The Best (IRE)","0","Dickin, Harriet","5","Worsley, Tabitha","3","149","8",,"81","5 mins 4.67s","304.67","0.75","90","19.5","2","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","tracked leaders, mistake 7th, lost position before 3 out, soon ridden, rallied after last, stayed on strongly near finish, went second post","9","None","Left Handed","CkPc","25","4","Order Of St George (IRE)","Very Undulating","1701","Mare","Erkindale Miss (IRE)","Supreme Leader","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","3rd","NSE","Dont Tell Rosie","0","Scott, J","6","Williams, Lorcan","0","162","2.5",,"91","5 mins 4.67s","304.67","0.78","90","19.5","3","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, smooth headway before 3 out, pushed along after 2 out, led before last where stumbled on landing, headed near finish","6","None","Left Handed",,"25","10","Telescope (IRE)","Very Undulating","850","Mare","Crocus Rose","Royal Applause","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","4th","0.5","Thorgath (FR)","0","Lacey, T","5","Sheppard, Stan","0","167","2.25","(Fav)","96","5 mins 4.67s","304.67","1.28","90","19.5","4","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, travelled strongly into second before 3 out, led still going well 2 out, ridden and headed before last, no extra near finish","1","None","Left Handed",,"28","5","Goliath Du Berlais (FR)","Very Undulating","426","Gelding","Alpha Joa (FR)","Kentucky Dynamite (USA)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","5th","11","Nobody Told Me","0","Faulkner, T","6","Deutsch, Charlie","0","148","14",,"77","5 mins 4.67s","304.67","12.28","90","19.5","5","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","held up in rear, smooth progress out wide before 3 out, ridden after 3 out, held before last","11","None","Left Handed","Vsor","9","26","Intello (GER)","Very Undulating","212","Gelding","Dubka","Dubawi (IRE)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","6th","4.75","Half Pint Daisy (IRE)","0","Boultbee-brooks, Clive","7","Patrick, Richard","0","145","28",,"74","5 mins 4.67s","304.67","17.03","90","19.5","6","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","held up in rear, detached after 6th, closed on group and ridden before 3 out, no impression","12","None","Left Handed",,"29","4","Soldier Of Fortune (IRE)","Very Undulating","0","Mare","Passlands (IRE)","Kings Theatre (IRE)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","7th","9","Golden Millie","0","Horsford, Dan","8","Powell, Brendan","0","166","9",,"95","5 mins 4.67s","304.67","26.03","90","19.5","7","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, went third 3 out, soon ridden, weakened after 2 out","2","None","Left Handed","Hood","684","7","Walk In The Park (IRE)","Very Undulating","0","Mare","Mille Et Une (FR)","Trempolino (USA)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","8th","7.5","Edna E Mode (IRE)","0","Stephens, Robert","5","Houlihan, Sean M","0","160","40",,"89","5 mins 4.67s","304.67","33.53","90","19.5","8","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, dropped to rear 7th, pushed along before 3 out, never involved","7","None","Left Handed","CkPc","274","13","Gleneagles (IRE)","Very Undulating","0","Mare","Contredanse (IRE)","Danehill Dancer (IRE)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","9th","0.75","El Arco (IRE)","0","Dickin, Harriet","5","Best, J A","0","151","80",,"80","5 mins 4.67s","304.67","34.28","90","19.5","9","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","held up in rear, mistake 6th, asked for effort before 3 out, never involved","10","None","Left Handed","Hood TT","68","5","Pillar Coral","Very Undulating",,"Gelding","Mareena","Motivator","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","10th","6.5","Feet On The Ground (IRE)","0","OBrien, Fergal","8","Broughton, Mr T P","5","160","7.5",,"94","5 mins 4.67s","304.67","40.78","90","19.5","10","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, pushed along before 3 out, soon held","3","None","Left Handed"," TT","40","9","Westerner","Very Undulating",,"Mare","Eyes On The Stars (IRE)","Milan","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","11th","45","Kings Order (IRE)","0","Williams, Evan","5","Ring, C V","0","165","100",,"94","5 mins 4.67s","304.67","85.78","90","19.5","11","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","midfield, dropped to rear after 5th, detached 3 out, tailed off","5","None","Left Handed",,"18","5","Order Of St George (IRE)","Very Undulating",,"Gelding","Gisela (IRE)","King Charlemagne (USA)","96",
"2026-02-21","4.48.","Chepstow","Pertemps Network EMEA Novices Limited Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3697","Soft","12","PU",,"Somethingtosomeone (IRE)","0","Clarke, Ben","7","McCain-Mitchell, Toby","5","155","7",,"89","5 mins 4.67s","304.67",,"90","19.5","PU","National Hunt","0","0","3","0","4280","0","Handicap Novices Hurdle","led, headed after 7th, soon asked for effort, weakened before 3 out, pulled up before 2 out","8","None","Left Handed","Vsor TT","22","7","Jet Away","Very Undulating",,"Mare","Redstone Cave (IRE)","Court Cave (IRE)","96",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","1st",,"Bande Organisee (FR)","0","Curtis, Miss Rebecca","5","Keighley, Mr Freddie","7","154","0.62","(Fav)","0","4 mins 3.71s","243.71",,"0","16","1","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","took keen hold, led, headed briefly after 1f, disputed lead after 3f, led again over 7f out, ridden 3f out, stayed on well final furlong, comfortably","2","None","Left Handed",,"92","1","Bande (IRE)","Very Undulating","2451","Gelding","La Limagne (FR)","Muhtathir","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","2nd","8","Hooj (IRE)","0","Skelton, Daniel","5","Durrell, Mr T","0","161","3.5",,"0","4 mins 3.71s","243.71","8","0","16","2","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","towards rear, in touch with leaders over 8f out, headway going well over 3f out, went second 3f out, ridden over 2f out, kept on final furlong, no match for winner","4","None","Left Handed",,"None","0","Affinisea (IRE)","Very Undulating","1129","Gelding","Another Gaye (IRE)","Classic Cliche (IRE)","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","3rd","3","Nez Vert (FR)","0","Williams, Miss Venetia","6","Turner, Miss L M","5","156","16",,"0","4 mins 3.71s","243.71","11","0","16","3","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","prominent, led briefly after 1f, disputed lead after 3f, headed over 7f out, ridden and lost second 3f out, plugged on one pace final furlong","6","None","Left Handed",,"25","1","Night Wish (GER)","Very Undulating","564","Gelding","Nee Pour Vaincre (FR)","Poliglote","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","4th","6","Ramblingamblinman","0","Honour, Chris","5","McCain-Mitchell, Toby","5","156","16",,"0","4 mins 3.71s","243.71","17","0","16","4","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","towards rear, midfield over 8f out, headway to go fourth 4f out, no extra from 2f out","7","None","Left Handed",,"None","0","Telescope (IRE)","Very Undulating","283","Gelding","Lady Of Lamanver","Lucarno (USA)","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","5th","8.5","Boum Town Rosy","0","Williams, Miss Venetia","5","Fox, Ned","3","151","12",,"0","4 mins 3.71s","243.71","25.5","0","16","5","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","midfield, dropped to rear over 8f out, made some headway 3f out, never in contention","9","None","Left Handed",,"None","0","Bucks Boum (FR)","Very Undulating","0","Mare","Longhousesignora (IRE)","Milan","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","6th","28","Barascaria Ten (FR)","0","ONeill, Jonjo and AJ","5","Macey, Benjamin","5","156","6",,"0","4 mins 3.71s","243.71","53.5","0","16","6","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","chased leaders, pushed along 4f out, soon faded","3","None","Left Handed",,"None","0","Barastraight","Very Undulating","0","Gelding","Spartes Eria (FR)","Ballingarry (IRE)","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","7th","3.5","Massimass","0","Williams, Evan","5","Collier, Ellis","5","156","28",,"0","4 mins 3.71s","243.71","57","0","16","7","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","chased leaders, ridden over 4f out, soon weakened","5","None","Left Handed",,"None","0","Flag Of Honour (IRE)","Very Undulating","0","Gelding","Massannie (IRE)","Dr Massini (IRE)","0",
"2026-02-21","5.18.","Chepstow","Pertemps Network Maiden NH Flat Race (Conditional/Amateurs) (GBB Race)","4-6yo","Class 5",,"2m ","2451","Soft","8","8th","91","Ta Ra For Now Jack","0","Ponting, J","4","Saunders, Lewis","5","137","66",,"0","4 mins 3.71s","243.71","148","0","16","8","National Hunt","0","0","3","0","3536","0","Maiden NH Flat","held up in rear, struggling over 6f out, soon tailed off","10","None","Left Handed",,"None","0","Jack Hobbs","Very Undulating","0","Filly","Tara Mactwo","Kayf Tara","0",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","1st",,"Eagles Quest","0","Mullins, Ms Margaret","6","Mullins, D E","0","160","2","(Fav)","115","4 mins 37.80s","277.8",,"0","16.5","1","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","made all, reduced advantage approaching straight, not fluent 2 out, driven out closing stages","4","None","Right Handed",,"30","9","Wings Of Eagles (FR)","Slight Undulations","10619","Gelding","Roche Dor","Rocamadour","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","2nd","1.25","Simply Natural","0","Cromwell, Gavin Patrick","6","Buckley, Kieran","0","151","3",,"0","4 mins 37.80s","277.8","1.25","0","16.5","2","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","mid-division, headway in 2nd before 4 out, 3rd approaching straight, improved to 2nd after 2 out, not fluent last, kept on run-in, held","8","None","Right Handed",,"40","4","Spanish Moon (USA)","Slight Undulations","3540","Mare","Driven Snow (FR)","Linamix (FR)","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","3rd","8","Desmond George (IRE)","0","Cody, Patrick","5","Cody, Mr P J","7","153","6",,"0","4 mins 37.80s","277.8","9.25","0","16.5","3","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","rear, jumped right 1st, towards rear after 2nd, progress in 3rd before 4 out where not fluent, improved to 2nd approaching straight, not fluent 2 out and dropped to 3rd, no extra last","3","None","Right Handed",,"18","3","Getaway (GER)","Slight Undulations","1770","Gelding","Ciandarragh (IRE)","Kings Theatre (IRE)","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","4th","7","All Night Revival (IRE)","0","Rothwell, P J","6","Roche, T P","3","155","2.5",,"0","4 mins 37.80s","277.8","16.25","0","16.5","4","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","rear, mistake 1st, 7th before 4 out, headway in 4th after 3 out, under pressure entering straight, no impression, slight mistake last, weakened run-in","7","None","Right Handed",,"30","2","Libertarian","Slight Undulations","884","Gelding","Suspended (IRE)","Flemensfirth (USA)","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","5th","14","Fabhcun","0","Elliott, Gordon","5","Kennedy, J W","0","160","9",,"0","4 mins 37.80s","277.8","30.25","0","16.5","5","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","prominent, dropped to rear of mid-division after 2nd, 6th before 4 out, 5th after 3 out, no impression entering straight, mistake 2 out, weakened","6","None","Right Handed",,"30","1","Falco (USA)","Slight Undulations","531","Gelding","Parlez Vous","Poliglote","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","6th","18","Always Scoring (IRE)","0","Flavin, J P","6","Canavan, Jordan J","7","157","22",,"0","4 mins 37.80s","277.8","48.25","0","16.5","6","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","rear of mid-division, took closer order after 2nd, dropped to 5th before 4 out, 6th 3 out, soon weakened","2","None","Right Handed",,"None","0","Mahler","Slight Undulations","355","Gelding","Ballynagall (IRE)","Accordion (IRE)","115",
"2026-02-21","1.00.","Fairyhouse","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m.5f ","10619","Heavy","7","7th","26","Elbow Lane (IRE)","0","Rothwell, P J","5","Robinson, D","0","160","100",,"0","4 mins 37.80s","277.8","74.25","0","16.5","7","National Hunt","0","0","2","0","3630","0","Maiden Hurdle","soon tracked leader, dropped to 4th before 4 out, lost place 3 out, weakened after 3 out","5","None","Right Handed",,"None","0","Getaway (GER)","Slight Undulations","0","Gelding","Cant Wait (IRE)","Winged Love (IRE)","115",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","1st",,"Mode Avion (FR)","0","Elliott, Gordon","4","Williamson, Mr J H","5","158","1.2","(Fav)","117","4 mins 36.80s","276.8",,"107","16.5","1","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","close up in 3rd, improved to 2nd after 2nd, 3rd before halfway, took closer order 4 out, improved to 2nd before 3 out, travelled well to lead before 2 out, asserted after 2 out, clear last, eased closing stages, easily","2","None","Right Handed"," TT","23","3","Taj Mahal (IRE)","Slight Undulations","7699","Gelding","Galatica De Thaix (FR)","Rail Link","120",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","2nd","12","Ahellofaman (IRE)","0","Hanlon, John Joseph","4","Brouder, Gavin","0","140","8",,"93","4 mins 36.80s","276.8","12","107","16.5","2","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","rear, slightly detached in 6th halfway, effort in 5th after 3 out, stayed on in 3rd approaching straight, improved to 2nd 2 out, no impression on clear leader last, no extra run-in","6","None","Right Handed",,"26","5","Valirann (FR)","Slight Undulations","2566","Gelding","Irish Invasion","Fair Mix (IRE)","120",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","3rd","12","Thilos (IRE)","0","Nash, J A","4","ODwyer, Charlie","5","135","50",,"94","4 mins 36.80s","276.8","24","107","16.5","3","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","disputed lead, headed after 2nd and soon 3rd, slight mistake 3rd, headway to lead before halfway, asserted after halfway, reduced lead 4 out where not fluent, headed before 2 out where dropped to 3rd, weakened last","5","None","Right Handed",,"11","8","Teofilo (IRE)","Slight Undulations","1283","Filly","Sway Me Now (USA)","Speightstown (USA)","120",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","4th","46","Sopelana","0","Collins, C M","4","Staples, Mr E","5","161","2.75",,"120","4 mins 36.80s","276.8","70","107","16.5","4","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","towards rear, slightly detached in 5th halfway, effort in 4th after 4 out, under pressure in 5th approaching straight, weakened before 2 out, tailed off","1","None","Right Handed","CkPc TT","13","17","Expert Eye","Slight Undulations","642","Filly","Cranberry","Toronado (IRE)","120",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","5th","13","Searcog (IRE)","0","Magee, Patrick","4","Finegan, Mr E","7","146","4.5",,"107","4 mins 36.80s","276.8","83","107","16.5","5","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","disputed lead, led after 2nd, headed before halfway, took closer order on leader 4 out, dropped to 3rd before 3 out, weakened quickly approaching straight, tailed off","3","None","Right Handed",,"56","14","Inns Of Court (IRE)","Slight Undulations","386","Filly","Good Speech (IRE)","Haatef (USA)","120",
"2026-02-21","1.30.","Fairyhouse","Declan And Maria Coombes Memorial Handicap Hurdle","4yo","Irish",,"2m.5f ","7699","Heavy","6","6th","0.75","Whats New (IRE)","0","Slattery, Andrew","4","Quirke, Mr C M","0","153","9",,"107","4 mins 36.80s","276.8","83.75","107","16.5","6","National Hunt","0","0","2","0","3630","0","Handicap Hurdle","rear of mid-division, jumped left 1st, not fluent 2nd, slightly detached in 4th halfway, not fluent 4 out and dropped to 5th, weakened in rear after 3 out, tailed off","4","None","Right Handed","CkPc","7","19","Soldiers Call","Slight Undulations","257","Gelding","Heho","Dansili","120",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","1st",,"One Big Boum (IRE)","0","Fenton, Philip","7","Moore, Niall","5","141","5.5",,"114","5 mins 37.20s","337.2",,"121","20","1","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","tracked leader, not fluent 2nd, took closer order on leader in 2nd after 3rd, led after 4 out, asserted before last, ran on well run-in, easily","7","None","Right Handed","Blnk","35","16","Bucks Boum (FR)","Slight Undulations","11681","Gelding","Liss Iontach (IRE)","Getaway (GER)","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","2nd","24","Linden Arden (IRE)","0","Kelly, David Harry","8","Hayes, Brian","0","159","6",,"127","5 mins 37.20s","337.2","24","121","20","2","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","mid-division, 3rd after 3rd, improved to 2nd before 3 out, no impression on leader before last where not fluent, weakened run-in, eased closing stages","2","None","Right Handed",,"52","23","Jet Away","Slight Undulations","3894","Gelding","Solerina (IRE)","Toulon","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","3rd","4.5","Fad Eadrainn (IRE)","0","Foley, Patrick T","8","Torrens, Simon","0","156","8.5",,"124","5 mins 37.20s","337.2","28.5","121","20","3","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","rear, moderate 6th halfway, moderate 5th after 4 out, effort in 4th after 3 out, improved to 3rd approaching straight, no impression on leaders 2 out where mistake, weakened after 2 out","4","None","Right Handed","CkPc TT","35","17","Mustameet (USA)","Slight Undulations","1947","Gelding","Honeybrook (IRE)","Alderbrook","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","4th","28","Vaureal (FR)","0","Donoghue, Ian","7","Stone-Walsh, C","0","140","9",,"107","5 mins 37.20s","337.2","56.5","121","20","4","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","rear, moderate 7th halfway, no impression approaching straight, weakened before 2 out","8","None","Right Handed",,"17","17","Kapgarde (FR)","Slight Undulations","973","Gelding","Loin De Moi (FR)","Loup Solitaire (USA)","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","5th","21","Best Years Yet","0","Brassil, Martin","7","Slevin, J J","0","166","125",,"134","5 mins 37.20s","337.2","77.5","121","20","5","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","rear, improved to rear of mid-division after 1st, towards rear after 4th, moderate 5th halfway, moderate 6th after 4 out, weakened before 2 out","1","None","Right Handed"," TT","421","2","Mastercraftsman (IRE)","Slight Undulations","583","Gelding","Capriolla","In The Wings","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","PU",,"Billy Lee Swagger (IRE)","0","Rothwell, P J","7","Roche, T P","3","147","2.5","(Fav)","118","5 mins 37.20s","337.2",,"121","20","PU","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","tracked leader, dropped to mid-division after 3rd, saddle slipped and pulled up before 6th","5","None","Right Handed","CkPc","84","14","Laverock (IRE)","Slight Undulations",,"Gelding","Greenane (IRE)","Sans Frontieres (IRE)","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","PU",,"Our Uncle Jack (IRE)","0","Fitzgerald, Martin Paul","10","OKeeffe, Darragh","0","148","3.33",,"116","5 mins 37.20s","337.2",,"121","20","PU","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","led, increased advantage after 1st, reduced lead after 3rd, headed after 4 out, dropped to 3rd before 3 out, weakened in 4th approaching straight, lost place and pulled up before last","6","None","Right Handed","Hood","18","13","Shirocco (GER)","Slight Undulations",,"Gelding","Millerina (IRE)","Milan","134",
"2026-02-21","2.05.","Fairyhouse","BAR 1 Betting Tommy Carberry Handicap Hurdle","5yo+","Irish",,"2m4f ","11681","Heavy","8","PU",,"Sportinthepark (IRE)","0","Meade, Noel","7","Donoghue, K M","0","158","6.5",,"126","5 mins 37.20s","337.2",,"121","20","PU","National Hunt","0","0","3","0","4450","0","Handicap Hurdle","towards rear, rear of mid-division after 2nd, moderate 4th halfway, no impression in 5th after 3 out, weakened and pulled up before 2 out","3","None","Right Handed",,"97","12","Walk In The Park (IRE)","Slight Undulations",,"Gelding","Miss Oscarteea (IRE)","Oscar (IRE)","134",
