racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-28","1.18.","Navan","Navan Racecourse Maiden Hurdle","4yo","Irish",,"2m ","6372","Heavy","9","5th","36","Annies Angel (IRE)","0","McGuinness, Adrian","4","Kenneally, Michael","5","149","9",,"0","4 mins 31.70s","271.7","70","0","16","5","National Hunt","18","2.02","3","3","3520","0","Maiden Hurdle","tracked leaders, 4th halfway, not fluent 3 out, ridden and no impression before 2 out, no extra after 2 out, weakened","7","None","Left Handed",,"17","11","Dark Angel (IRE)","Slight Undulations","319","Filly","Mearu (IRE)","Intense Focus (USA)","113",
"2026-02-28","1.18.","Navan","Navan Racecourse Maiden Hurdle","4yo","Irish",,"2m ","6372","Heavy","9","6th","2","Youknowthecode (IRE)","0","Elliott, Gordon","4","Gainford, Mr J C","0","161","66",,"0","4 mins 31.70s","271.7","72","0","16","6","National Hunt","170","12.25270376","3","3","3520","0","Maiden Hurdle","towards rear, slight mistake 4th, some progress in moderate 6th before 3 out, soon ridden, no extra before 2 out, weakened","6","None","Left Handed",,"14","1","Getaway (GER)","Slight Undulations","212","Gelding","Start At The Top (IRE)","Scorpion (IRE)","113",
"2026-02-28","1.18.","Navan","Navan Racecourse Maiden Hurdle","4yo","Irish",,"2m ","6372","Heavy","9","7th","31","Thelittlevillager (IRE)","0","Rothwell, P J","4","Robinson, D","0","154","150",,"0","4 mins 31.70s","271.7","103","0","16","7","National Hunt","1000","96.81060879","3","3","3520","0","Maiden Hurdle","always towards rear, behind halfway, never a factor, tailed off","8","None","Left Handed",,"None","0","Hunting Horn (IRE)","Slight Undulations","0","Filly","Jessamine (IRE)","Mastercraftsman (IRE)","113",
"2026-02-28","1.18.","Navan","Navan Racecourse Maiden Hurdle","4yo","Irish",,"2m ","6372","Heavy","9","8th","46","Bravemans Bounce (IRE)","0","Collins, C M","4","Walsh, E","0","161","200",,"0","4 mins 31.70s","271.7","149","0","16","8","National Hunt","610.20601257","84.88762888","3","3","3520","0","Maiden Hurdle","held up, towards rear and behind halfway, never a factor, completely tailed off","1","None","Left Handed",,"None","0","Brave Mansonnien (FR)","Slight Undulations","0","Gelding","Grise Lightning (FR)","Wootton Bassett","113",
"2026-02-28","1.18.","Navan","Navan Racecourse Maiden Hurdle","4yo","Irish",,"2m ","6372","Heavy","9","UR",,"Ur My Fav (IRE)","0","McConnell, John C","4","Kidd, D A","7","147","100",,"0","4 mins 31.70s","271.7",,"0","16","UR","National Hunt","310.71942828","38","3","3","3520","0","Maiden Hurdle","rear, mistake 1st, veered right and unseated rider 2nd","9","None","Left Handed"," TT","None","0","Tirwanako (FR)","Slight Undulations",,"Filly","Benefit Lodge (IRE)","Beneficial","113",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","1st",,"Galileo Dame (IRE)","0","OBrien, Joseph Patrick","5","Slevin, J J","0","161","0.67","(Fav)","129","4 mins 30.20s","270.2",,"0","16","1","National Hunt","1.76073123","1.11963146","3","3","3520","0","Maiden Hurdle","tracked leader in 2nd, niggled along briefly entering straight, slight mistake 2 out, led before last, soon ridden to assert, clear last, comfortably","2","None","Left Handed",,"27","16","Galileo Gold","Slight Undulations","6372","Mare","Two For Tea (IRE)","Mount Nelson","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","2nd","11","Sound Judgement (IRE)","0","Elliott, Gordon","6","Kennedy, J W","0","161","6.5",,"0","4 mins 30.20s","270.2","11","0","16","2","National Hunt","9.8","1.78","3","3","3520","0","Maiden Hurdle","tracked leaders, 3rd halfway, slightly hampered 2 out and ridden, under pressure in 4th before last, stayed on into 2nd last, no impression on winner, kept on one pace","9","None","Left Handed",,"44","2","Doyen (IRE)","Slight Undulations","2123","Mare","Pros n Cons (IRE)","Presenting","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","3rd","4.5","Shadys Lady (IRE)","0","Queally, Declan","8","OKeeffe, Sean F","0","161","2.25",,"0","4 mins 30.20s","270.2","15.5","0","16","3","National Hunt","3.65","1.21400824","3","3","3520","0","Maiden Hurdle","led, ridden and headed before last, no extra in 4th approaching last, kept on one pace run-in","7","None","Left Handed","Hood","33","5","Malinas (GER)","Slight Undulations","1062","Mare","Orah Hall (IRE)","Saddlers Hall (IRE)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","4th","2.5","The Dotski (IRE)","0","Bromhead, Henry De","5","OKeeffe, Darragh","0","161","9",,"0","4 mins 30.20s","270.2","18","0","16","4","National Hunt","23.42611146","2.44","3","3","3520","0","Maiden Hurdle","settled behind leaders, 4th halfway, closer 2 out, ridden in 2nd before last, under pressure in 3rd last, no extra run-in","10","None","Left Handed",,"25","1","Getaway (GER)","Slight Undulations","531","Mare","Springinherstep (IRE)","Saddlers Hall (IRE)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","5th","22","Mollys Star (IRE)","0","Collins, P E","5","Finegan, Mr E","7","154","40",,"0","4 mins 30.20s","270.2","40","0","16","5","National Hunt","123.85100869","11.53918901","3","3","3520","0","Maiden Hurdle","mid-division, 5th halfway, closer in 4th before 3 out, mistake 2 out, soon ridden, no extra before last","3","None","Left Handed",,"None","0","Vadamos (FR)","Slight Undulations","319","Mare","The Blushing Rose (FR)","Blushing Flame (USA)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","6th","8","Baby Fish (FR)","0","Cromwell, Gavin Patrick","5","Donoghue, K M","0","161","25",,"0","4 mins 30.20s","270.2","48","0","16","6","National Hunt","64.18729012","7.02360203","3","3","3520","0","Maiden Hurdle","held up, 7th halfway, ridden in 6th and no impression 2 out, soon no extra","1","None","Left Handed",,"None","0","Sir Percy","Slight Undulations","212","Mare","Fontaine Riant (FR)","Josr Algarhoud (IRE)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","7th","6","Shanliss Tricks (IRE)","0","Collins, P E","5","Harvey, A","0","161","100",,"0","4 mins 30.20s","270.2","54","0","16","7","National Hunt","677.46383695","63.74595461","3","3","3520","0","Maiden Hurdle","held up in mid-division, mistake 2nd and not fluent 5th, 6th halfway, ridden and no extra before 2 out","8","None","Left Handed","Hood","None","0","Vadamos (FR)","Slight Undulations","0","Mare","Bag Of Tricks (IRE)","Flemensfirth (USA)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","8th","6","Hunting Gold (IRE)","0","Rothwell, P J","4","Robinson, D","0","149","66",,"0","4 mins 30.20s","270.2","60","0","16","8","National Hunt","320","17.19074601","3","3","3520","0","Maiden Hurdle","towards rear, mistake 1st, slight mistake 3 out and ridden, no impression","11","None","Left Handed",,"75","1","Hunting Horn (IRE)","Slight Undulations","0","Filly","Isle Of Ailsa (IRE)","Golden Horn","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","9th","17","Question Asked (IRE)","0","Dreaper, Tom","5","Stone-Walsh, C","0","161","300",,"0","4 mins 30.20s","270.2","77","0","16","9","National Hunt","1000","130.67980165","3","3","3520","0","Maiden Hurdle","held up, soon towards rear, ridden and no extra before 2 out","4","None","Left Handed",,"25","3","Westerner","Slight Undulations",,"Mare","Honour Own (IRE)","City Honours (USA)","129",
"2026-02-28","1.50.","Navan","Pick Your Places At BOYLE Sports Mares Maiden Hurdle","4yo+","Irish",,"2m ","6372","Heavy","10","PU",,"Rose Of The Sea (IRE)","0","Rothwell, P J","5","Roche, T P","3","158","300",,"0","4 mins 30.20s","270.2",,"0","16","PU","National Hunt","1000","95","3","3","3520","0","Maiden Hurdle","always towards rear, no extra 3 out, pulled up before next","5","None","Left Handed",,"424","3","Acclamation","Slight Undulations",,"Mare","Dorella (GER)","Reliable Man","129",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","1st",,"Showurappreciation (IRE)","0","Sweeney, Jonathan","8","Walsh, M P","0","163","0.67","(Fav)","112","5 mins 43.60s","343.6",,"112","20","1","National Hunt","1.79588741","1.2","2","3","4400","0","Handicap Hurdle","mid-division, 5th halfway, progress after 2 out, led travelling well before last, pushed out to assert closing stages, easily","3","None","Left Handed",,"48","9","Mastercraftsman (IRE)","Slight Undulations","7699","Gelding","Round Of Applause","Galileo (IRE)","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","2nd","4","St Deniss Well (IRE)","0","Donoghue, Ian","8","Smith, Mr James","5","158","3.5",,"112","5 mins 43.60s","343.6","4","112","20","2","National Hunt","5.53038606","1.49938322","2","3","4400","0","Handicap Hurdle","tracked leaders, 3rd halfway, disputed 4 out, led narrowly after 2 out, ridden and headed before last, kept on same pace","4","None","Left Handed","CkPc TT","61","31","Famous Name","Slight Undulations","2566","Gelding","Annie Greene (IRE)","Indian Haven","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","3rd","3.25","Chosen Diamond (IRE)","0","Cawley, Edward","10","Donovan, Philip","3","145","6",,"97","5 mins 43.60s","343.6","7.25","112","20","3","National Hunt","7.09722781","1.69108385","2","3","4400","0","Handicap Hurdle","mid-division, 4th halfway, mistake 5 out, closer and slight mistake 2 out, soon ridden, no impression in 3rd before last, kept on same pace","7","None","Left Handed","CkPc","21","25","Well Chosen","Slight Undulations","1283","Gelding","Clooney Eile (IRE)","Definite Article","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","4th","8.5","Quest With Speed (IRE)","0","Hanlon, John Joseph","9","Gainford, Mr J C","0","166","12",,"115","5 mins 43.60s","343.6","15.75","112","20","4","National Hunt","18.5","2.85172097","2","3","4400","0","Handicap Hurdle","led, joined 4th and soon headed, led again 6th, slight mistake 5 out, joined next, headed approaching 2 out, soon ridden, no extra in 5th after 2 out, kept on one pace","1","None","Left Handed","Blnk","14","23","Quest For Peace (IRE)","Slight Undulations","642","Gelding","Dream Of Scorpion (IRE)","Scorpion (IRE)","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","5th","6.5","Lady Bluebird (IRE)","0","Finegan, Hugh Paul","9","Finegan, Mr E","7","142","12",,"98","5 mins 43.60s","343.6","22.25","112","20","5","National Hunt","17","2.56669298","2","3","4400","0","Handicap Hurdle","tracked leader, led after 4th, headed 6th, disputed 4 out, ridden and headed after 2 out, no extra before last","6","None","Left Handed","CkPc","58","15","Retirement Plan","Slight Undulations","386","Mare","Blueberrythethird (IRE)","Golden Lariat (USA)","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","6th","85","Silver Salute (IRE)","0","Donoghue, Ian","7","Donoghue, K M","0","160","100",,"109","5 mins 43.60s","343.6","107.25","112","20","6","National Hunt","391.6161795","24.42593766","2","3","4400","0","Handicap Hurdle","always rear, trailing halfway, weakened before 3 out, completed tailed off","5","None","Left Handed",,"10","4","Workforce","Slight Undulations","257","Gelding","Silver Sally (IRE)","Verglas (IRE)","115",
"2026-02-28","2.25.","Navan","BOYLE Sports Money Back On Every Race At Cheltenham Handicap Hurdle","4yo+","Irish",,"2m4f ","7699","Heavy","7","PU",,"Jerrari (IRE)","0","Harrington, Mrs John","6","Torrens, Simon","0","164","33",,"113","5 mins 43.60s","343.6",,"112","20","PU","National Hunt","63.42227334","6.67741058","2","3","4400","0","Handicap Hurdle","held up, 6th halfway, ridden and no extra 2 out, weakened and pulled up before last","2","None","Left Handed","Hood","176","12","Order Of St George (IRE)","Slight Undulations",,"Gelding","Jeree (IRE)","Flemensfirth (USA)","115",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","1st",,"Hens Tooth (IRE)","0","Mullins, W P","8","Townend, P","0","166","2.75",,"0","6 mins 15.50s","375.5",,"0","22","1","National Hunt","4.1","2.05044102","2","2","4840","0","Maiden Hurdle","led and disputed early, led before 4th, pressed 2 out, ridden to assert before last, kept on strongly, comfortably","3","None","Left Handed",,"42","5","Getaway (GER)","Slight Undulations","6372","Gelding","Sagabolley (IRE)","Sagamix (FR)","121",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","2nd","9.5","San Hilario (FR)","0","Elliott, Gordon","5","Kennedy, J W","0","166","1","(Fav)","121","6 mins 15.50s","375.5","9.5","0","22","2","National Hunt","2.3","1.35545305","2","2","4840","0","Maiden Hurdle","held up early, closer and tracked leaders from 4th, 3rd halfway, 2nd before 6 out, challenged 2 out, ridden in 2nd after 2 out, no impression on winner before last, kept on one pace","7","None","Left Handed","CkPc","48","8","Saint Des Saints (FR)","Slight Undulations","2123","Gelding","Saint Hilary","Authorized (IRE)","121",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","3rd","22","Green Chef (IRE)","0","Crawford, W R","5","Mullins, D E","0","166","100",,"0","6 mins 15.50s","375.5","31.5","0","22","3","National Hunt","137.70888684","55","2","2","4840","0","Maiden Hurdle","tracked leaders early, mistake 2nd and dropped towards rear, 5th and slight mistake 4 out, closer in 4th entering straight, ridden in 3rd 2 out, soon no impression on leaders, no extra before last","2","None","Left Handed",,"41","2","Diamond Boy (FR)","Slight Undulations","1062","Gelding","Sarah Massini (IRE)","Dr Massini (IRE)","121",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","4th","2.75","Jack The Lad","0","Gibney, Thomas","6","Slevin, J J","0","166","3",,"0","6 mins 15.50s","375.5","34.25","0","22","4","National Hunt","3.95","1.97","2","2","4840","0","Maiden Hurdle","tracked leader, led and disputed after 1st, headed before 4th, slight mistake 5th, 2nd halfway, ridden and dropped to 5th entering straight, soon no extra","4","None","Left Handed",,"314","2","Lindas Lad","Slight Undulations","531","Gelding","Woodbridge Legend","Midnight Legend","121",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","5th","5","Nopresentliketime (IRE)","0","Elliott, Gordon","6","Ewing, Sam","0","166","12",,"0","6 mins 15.50s","375.5","39.25","0","22","5","National Hunt","18.5","4.76112736","2","2","4840","0","Maiden Hurdle","held up towards rear, closer in 3rd entering straight, ridden in 4th after 2 out, soon no extra","5","None","Left Handed",,"18","2","Doyen (IRE)","Slight Undulations","319","Gelding","Hirayna","Doyoun","121",
"2026-02-28","3.00.","Navan","Navan Maiden Hurdle","4yo+","Irish",,"2m6f ","6372","Heavy","6","PU",,"Blue Du Neuf (FR)","0","Crawford, S R B","6","OKeeffe, Darragh","0","166","50",,"0","6 mins 15.50s","375.5",,"0","22","PU","National Hunt","88.44593592","19.34534186","2","2","4840","0","Maiden Hurdle","held up, soon towards rear, slight mistake 5th, ridden 6 out, weakened before 4 out where not fluent, pulled up before 3 out","1","None","Left Handed"," TT","20","3","Blue Bresil (FR)","Slight Undulations",,"Gelding","Caitys Joy (GER)","Malinas (GER)","121",
"2026-02-28","3.35.","Navan","Flyingbolt Novice Chase (Grade 3)","5yo+","Irish","Grade 3","2m ","18584","Heavy","5","1st",,"Jacobs Ladder (IRE)","0","Elliott, Gordon","7","Kennedy, J W","0","155","0.62","(Fav)","151","4 mins 33.00s","273",,"116","16","1","National Hunt","1.70391432","1.22476272","2","2","3520","0","Novices Chase","tracked leader in 2nd, pressed leader before 4 out, disputed 3 out, led before next, ridden after 2 out, asserted before last, reduced advantage run-in, kept on well closing stages","3","None","Left Handed","CkPc","26","12","Mount Nelson","Slight Undulations","18584","Gelding","Pocket Call (IRE)","Milan","151",
"2026-02-28","3.35.","Navan","Flyingbolt Novice Chase (Grade 3)","5yo+","Irish","Grade 3","2m ","18584","Heavy","5","2nd","1.25","Lovely Hurling (IRE)","0","Murphy, C A","7","Walsh, M P","0","155","3",,"0","4 mins 33.00s","273","1.25","116","16","2","National Hunt","4.58790162","1.71293491","2","2","3520","0","Novices Chase","held up, good jump and tracked leaders from 4th, 4th and slight mistake 4 out, ridden in 3rd after 3 out, stayed on into 2nd last, kept on run-in, not reach winner","4","None","Left Handed",,"63","6","Walk In The Park (IRE)","Slight Undulations","6195","Gelding","There Is No Point (IRE)","Galileo (IRE)","151",
"2026-02-28","3.35.","Navan","Flyingbolt Novice Chase (Grade 3)","5yo+","Irish","Grade 3","2m ","18584","Heavy","5","3rd","4.5","Port Joulain (FR)","0","Mullins, W P","7","Townend, P","0","155","3.5",,"0","4 mins 33.00s","273","5.75","116","16","3","National Hunt","5","1.85","2","2","3520","0","Novices Chase","led, jumped right 3rd and 6th, pressed before 4 out, joined 3 out, ridden and headed before 2 out, no extra in 3rd last, kept on one pace","5","None","Left Handed",,"45","8","Cokoriko (FR)","Slight Undulations","3098","Gelding","Apples Noa (FR)","Mansonnien (FR)","151",
"2026-02-28","3.35.","Navan","Flyingbolt Novice Chase (Grade 3)","5yo+","Irish","Grade 3","2m ","18584","Heavy","5","4th","22","Choccabloc","0","McNamara, Andrew","8","Hayes, Brian","0","155","150",,"116","4 mins 33.00s","273","27.75","116","16","4","National Hunt","960","110","2","2","3520","0","Novices Chase","rear, no impression in 4th before 2 out, kept on one pace","1","None","Left Handed"," TT","20","12","Blue Bresil (FR)","Slight Undulations","1549","Gelding","Chocca Wocca","Kayf Tara","151",
"2026-02-28","3.35.","Navan","Flyingbolt Novice Chase (Grade 3)","5yo+","Irish","Grade 3","2m ","18584","Heavy","5","5th","20","Intense Approach","0","McConnell, John C","7","OKeeffe, Darragh","0","155","50",,"132","4 mins 33.00s","273","47.75","116","16","5","National Hunt","151.85865789","21","2","2","3520","0","Novices Chase","settled behind leaders early, 4th halfway, 3rd and slight mistake 4 out, ridden and no extra after 3 out","2","None","Left Handed",,"27","17","Jack Hobbs","Slight Undulations","929","Gelding","Intense Tango","Mastercraftsman (IRE)","151",
"2026-02-28","4.08.","Navan","BOYLE Sports Webster Cup Chase (Grade 2)","5yo+","Irish","Grade 2","2m4.5f ","23894","Heavy","4","1st",,"James Du Berlais (FR)","0","Mullins, W P","10","Slevin, J J","0","157","11",,"156","5 mins 52.80s","352.8",,"156.5","20.5","1","National Hunt","14.40222033","3.1","1","2","4490","0","Chase","held up in moderate 4th, closer 3 out, travelled well to challenge 2 out, led before last, ridden after last, kept on well","4","None","Left Handed"," TT","41","21","Muhtathir","Slight Undulations","23894","Gelding","Kings Daughter (FR)","Kings Theatre (IRE)","164",
"2026-02-28","4.08.","Navan","BOYLE Sports Webster Cup Chase (Grade 2)","5yo+","Irish","Grade 2","2m4.5f ","23894","Heavy","4","2nd","2.25","Better Days Ahead (IRE)","0","Elliott, Gordon","8","Ewing, Sam","0","162","5",,"152","5 mins 52.80s","352.8","2.25","156.5","20.5","2","National Hunt","7.68832662","2.1","1","2","4490","0","Chase","held up behind leaders, soon moderate 3rd, closer 3 out, soon ridden, under pressure in 4th 2 out, stayed on into 2nd approaching last, no impression on winner run-in, kept on same pace","1","None","Left Handed"," TT","20","15","Milan","Slight Undulations","7965","Gelding","Bonnie And Bright (IRE)","Topanoora (IRE)","164",
"2026-02-28","4.08.","Navan","BOYLE Sports Webster Cup Chase (Grade 2)","5yo+","Irish","Grade 2","2m4.5f ","23894","Heavy","4","3rd","13","Saint Sam (FR)","0","Mullins, W P","9","Townend, P","0","162","6",,"157","5 mins 52.80s","352.8","15.25","156.5","20.5","3","National Hunt","8.37628925","2.47835844","1","2","4490","0","Chase","led, joined before 2 out, ridden and headed after 2 out, soon no extra, tired before last","3","None","Left Handed","Hood","83","27","Saint Des Saints (FR)","Slight Undulations","3982","Gelding","Ladeka (FR)","Lindas Lad","164",
"2026-02-28","4.08.","Navan","BOYLE Sports Webster Cup Chase (Grade 2)","5yo+","Irish","Grade 2","2m4.5f ","23894","Heavy","4","4th","3","Found A Fifty (IRE)","0","Elliott, Gordon","9","Kennedy, J W","0","162","0.44","(Fav)","164","5 mins 52.80s","352.8","18.25","156.5","20.5","4","National Hunt","1.47378365","1.24","1","2","4490","0","Chase","tracked leader in 2nd, ridden briefly after 3 out, disputed before next, ridden after 2 out, headed before last, soon tired and slow last","2","None","Left Handed",,"27","21","Solskjaer (IRE)","Slight Undulations","1992","Gelding","Fillmein (IRE)","Gone Fishin","164",
"2026-02-28","4.43.","Navan","Balreask Bar, Restaurant & Guest Accommodation Mares Handicap Chase","5yo+","Irish",,"2m4.5f ","7699","Heavy","5","1st",,"Savante (IRE)","0","Murphy, C A","7","Hayes, Brian","0","165","0.8","(Fav)","112","6 mins 12.00s","372",,"107","20.5","1","National Hunt","1.83366805","1.18","2","3","4490","0","Handicap Chase","held up behind leaders, 4th halfway, closer and slight mistake 3 out, pushed along in 3rd before next, disputed 2 out, led and asserted before last, easily","2","None","Left Handed"," TT","26","12","Workforce","Slight Undulations","7699","Mare","Keys Hope (IRE)","Luso","113",
"2026-02-28","4.43.","Navan","Balreask Bar, Restaurant & Guest Accommodation Mares Handicap Chase","5yo+","Irish",,"2m4.5f ","7699","Heavy","5","2nd","9","Me Wee Bonnie Lass (IRE)","0","Cromwell, Gavin Patrick","7","Finegan, Mr E","7","159","7.5",,"113","6 mins 12.00s","372","9","107","20.5","2","National Hunt","10.5","2.05670581","2","3","4490","0","Handicap Chase","held up in rear, ridden in 4th 2 out, stayed on into 2nd last, kept on same pace run-in, no impression on winner","1","None","Left Handed"," TT","45","14","Doyen (IRE)","Slight Undulations","2566","Mare","Vie En Rose (IRE)","Croco Rouge (IRE)","113",
"2026-02-28","4.43.","Navan","Balreask Bar, Restaurant & Guest Accommodation Mares Handicap Chase","5yo+","Irish",,"2m4.5f ","7699","Heavy","5","3rd","3.25","Femme Magnifique (IRE)","0","Kiely, Paul Stephen","8","Quirke, Mr C M","0","160","16",,"107","6 mins 12.00s","372","12.25","107","20.5","3","National Hunt","22.44902904","2.76","2","3","4490","0","Handicap Chase","tracked leader, jumped slightly right at times, mistake 4 out, pressed leader 3 out, disputed next, ridden in 3rd and no impression before last, kept on one pace","3","None","Left Handed","CkPc TT","23","17","Champs Elysees","Slight Undulations","1283","Mare","Taraval (IRE)","Milan","113",
"2026-02-28","4.43.","Navan","Balreask Bar, Restaurant & Guest Accommodation Mares Handicap Chase","5yo+","Irish",,"2m4.5f ","7699","Heavy","5","4th","6.5","Butty O Brien (IRE)","0","Magee, Patrick","10","Walsh, E","0","146","7",,"93","6 mins 12.00s","372","18.75","107","20.5","4","National Hunt","8.68473928","1.72","2","3","4490","0","Handicap Chase","led, not fluent 6 out, pressed 3 out, ridden and joined next when slight mistake, headed and no extra before last","8","None","Left Handed",,"20","19","Mustameet (USA)","Slight Undulations","642","Mare","Starry Lady (IRE)","Marju (IRE)","113",
"2026-02-28","4.43.","Navan","Balreask Bar, Restaurant & Guest Accommodation Mares Handicap Chase","5yo+","Irish",,"2m4.5f ","7699","Heavy","5","PU",,"Sophia Rose (IRE)","0","Cromwell, Gavin Patrick","7","Donoghue, K M","0","159","3",,"106","6 mins 12.00s","372",,"107","20.5","PU","National Hunt","4.77027141","1.37442367","2","3","4490","0","Handicap Chase","settled behind leaders, slight mistake 3rd, 3rd halfway, slight mistake 4 out, ridden and no extra 3 out, weakened before next, pulled up before last","4","None","Left Handed","CkPc","24","11","Mount Nelson","Slight Undulations",,"Mare","Grangeclare Gold (IRE)","Old Vic","113",
"2026-02-28","1.35.","Newbury","Simple Boost Tokens Now At BetVictor Conditional Jockeys Novices Handicap Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","8714","Good To Soft","6","1st",,"Eddie My Eagle (IRE)","0","Horsford, Dan","6","Armson, Philip","0","160","2.5",,"112","4 mins 4.21s","244.21",,"114","16.5","1","National Hunt","4.23041828","1.5031096","2","3","3589","0","Handicap Novices Hurdle","went early to post, held up in rear, in touch 3 out, headway to lead 2 out, soon ridden, kept on approaching last, always doing enough near finish","5","None","Left Handed","Hood","33","4","Wings Of Eagles (FR)","Slight Undulations","8714","Gelding","Western Skylark (IRE)","Westerner","120",
"2026-02-28","1.35.","Newbury","Simple Boost Tokens Now At BetVictor Conditional Jockeys Novices Handicap Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","8714","Good To Soft","6","2nd","0.75","Treasure Planet (IRE)","0","Nicholls, P F","4","Tidball, Jay","3","149","3.5",,"116","4 mins 4.21s","244.21","0.75","114","16.5","2","National Hunt","5.68575592","1.94","2","3","3589","0","Handicap Novices Hurdle","held up in rear, ridden before 3 out, headway 2 out where not fluent, chased winner approaching last, kept on but always held near finish","8","None","Left Handed","Hood","84","5","Footstepsinthesand","Slight Undulations","4010","Gelding","Beach Of Falesa (IRE)","Dylan Thomas (IRE)","120",
"2026-02-28","1.35.","Newbury","Simple Boost Tokens Now At BetVictor Conditional Jockeys Novices Handicap Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","8714","Good To Soft","6","3rd","3","Sutherland (IRE)","0","Ellis, T","6","Lambert, Finn","0","160","18",,"112","4 mins 4.21s","244.21","3.75","114","16.5","3","National Hunt","22","3.95","2","3","3589","0","Handicap Novices Hurdle","not always fluent, midfield, mistake and dropped to last 3 out, slightly hampered 2 out, soon pushed along, kept on and went third close home, not reach leaders","6","None","Left Handed",,"39","6","Flemensfirth (USA)","Slight Undulations","2005","Gelding","Agathe Du Berlais (FR)","Poliglote","120",
"2026-02-28","1.35.","Newbury","Simple Boost Tokens Now At BetVictor Conditional Jockeys Novices Handicap Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","8714","Good To Soft","6","4th","3.75","Smoke Trail (IRE)","0","Russell, Lucinda / Scudamore, M","5","Walkingshaw, Mr Gregor","10","158","4.5",,"120","4 mins 4.21s","244.21","7.5","114","16.5","4","National Hunt","6.4","1.8","2","3","3589","0","Handicap Novices Hurdle","led, 2 lengths ahead 3 out, ridden and headed 2 out, chased leaders approaching last, no extra and lost third close home","1","None","Left Handed",,"27","3","Jet Away","Slight Undulations","1003","Gelding","Jennycomewest (IRE)","Westerner","120",
