racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,2nd,1.75,Nazca,5,"Perratt, Miss L A",7,"Elliott, Rhys",5,130,9,,43,1 mins 13.45s,73.45,1.75,47,6,2,All Weather,0,0,3,0,1320,0,Non-Handicap,"held up in rear, ridden over 1f out, rapid headway on near side final furlong, took second near finish, not chance with winner (rider been unable to weigh in due to being unseated after the line and gelding running loose, stewards were satisfied that the correct weight had been carried throughout the race and confirmed the placing)",6,Inside,Straight,Blnk,4,39,Oasis Dream,Tapeta,1474,Gelding,Pure Line,Zamindar (USA),51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,3rd,0.75,Fircombe Hall,8,"Kirby, P A",8,"Brookes, Aiden",0,135,3.5,,45,1 mins 13.45s,73.45,2.5,47,6,3,All Weather,0,0,3,0,1320,0,Non-Handicap,"midfield, pushed along 2f out, short of room and denied run 1f out, switched right and ran on final 110yds, not reach leaders",4,Inside,Straight,CkPc,15,80,Charming Thought,Tapeta,736,Gelding,Marmot Bay (IRE),Kodiac,51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,4th,NK,Triple Charged (IRE),7,"Bramley, Faye",4,"Hutchinson, Callum",0,135,6.5,,47,1 mins 13.45s,73.45,2.65,47,6,4,All Weather,0,0,3,0,1320,0,Non-Handicap,"prominent, pushed along to chased leader 2f out, took second 1f out, outpaced and lost tow places towards finish",8,Inside,Straight,,44,17,Invincible Spirit (IRE),Tapeta,368,Gelding,Little Downs,Siyouni (FR),51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,5th,NK,Barneys Bay,2,"Shaw, D",8,"McManoman, Faye",0,135,18,,42,1 mins 13.45s,73.45,2.8,47,6,5,All Weather,0,0,3,0,1320,0,Non-Handicap,"prominent, pushed along 2f out, rallied inside final furlong, ran on",1,Inside,Straight,Vsor,9,57,Cable Bay (IRE),Tapeta,184,Gelding,Fisadara,Nayef (USA),51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,6th,0.5,Classy Clarets (IRE),6,"Jardine, I",5,"Fairley, Greg",0,135,6.5,,50,1 mins 13.45s,73.45,3.3,47,6,6,All Weather,0,0,3,0,1320,0,Non-Handicap,"awkward start, towards rear, some headway on far side 2f out, ridden inside final furlong, no extra towards finish",3,Inside,Straight, TT,37,31,Cotai Glory,Tapeta,0,Gelding,Hope And Faith (IRE),Zebedee,51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,7th,0.75,Beneficiary,1,"Bailey, Liam",7,"Garritty, Jack",0,135,2.75,(Fav),49,1 mins 13.45s,73.45,4.05,47,6,7,All Weather,0,0,3,0,1320,0,Non-Handicap,"prominent, led over 2f out, ridden inside final furlong, headed inside final 110yds, weakened quickly towards finish",2,Inside,Straight,Blnk TT,9,52,Profitable (IRE),Tapeta,0,Gelding,La Roumegue (USA),Henrythenavigator (USA),51
19/02/2026,7.00.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 2),4yo+,Class 6,,6f ,3140,Standard,8,8th,8.5,Genius Mistake,4,"Sowersby, M E",4,"Jary, Alex",3,132,50,,48,1 mins 13.45s,73.45,12.55,47,6,8,All Weather,0,0,3,0,1320,0,Non-Handicap,"led, set strong pace, pushed along when headed over 2f out, soon weakened",5,Inside,Straight,,44,13,Land Force (IRE),Tapeta,0,Filly,So Hoity Toity,Harbour Watch (IRE),51
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,1st,,Tickets,6,"Haslam, B M R",7,"McHugh, B",0,135,1.5,(Fav),50,1 mins 13.43s,73.43,,44.5,6,1,All Weather,0,0,3,0,1320,0,Non-Handicap,"towards rear early, headway on near side from 2f out, ran on well and led inside final furlong, narrowly headed inside final 110yds, all out and led again final stride",7,Inside,Straight,,30,33,Aclaim (IRE),Tapeta,3140,Gelding,Czarna Roza,Polish Precedent (USA),50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,2nd,HD,Lauras Breeze (IRE),3,"Bailey, Liam",6,"Garritty, Jack",0,135,6.5,,46,1 mins 13.43s,73.43,0.1,44.5,6,2,All Weather,0,0,3,0,1320,0,Non-Handicap,"dwelt, slowly away, in rear, switched towards near side before halfway, shaken up and ran on well inside final furlong, narrowly led inside final 110yds, no extra when headed final stride",4,Inside,Straight,,9,36,Ribchester (IRE),Tapeta,1474,Mare,Etesian Flow,Bated Breath,50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,3rd,2.5,Shesashambles (IRE),8,"Makin, Phillip",5,"Egan, John",0,135,5,,43,1 mins 13.43s,73.43,2.6,44.5,6,3,All Weather,0,0,3,0,1320,0,Non-Handicap,"prominent, pushed along and every chance when chased leaders 1f out, outpaced final 110yds, weakened towards finish",6,Inside,Straight,CkPc,9,34,Profitable (IRE),Tapeta,736,Mare,Glen Ginnie (IRE),Red Clubs (IRE),50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,4th,1.25,Marcello Si,7,"Dods, M",8,"Elliott, Rhys",5,130,7.5,,44,1 mins 13.43s,73.43,3.85,44.5,6,4,All Weather,0,0,3,0,1320,0,Non-Handicap,"led, ridden when headed inside final furlong, weakened towards finish",5,Inside,Straight,Blnk,15,32,Marcel (IRE),Tapeta,368,Gelding,Serenata Mia,Mark Of Esteem (IRE),50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,5th,0.75,A Lady Forever,2,"Harrison, Gary",7,"Egan, Ms A",7,128,4,,45,1 mins 13.43s,73.43,4.6,44.5,6,5,All Weather,0,0,3,0,1320,0,Non-Handicap,"soon raced in second, ridden when lost ground inside final furlong, rallied towards finish, kept on",1,Inside,Straight,,62,15,Adaay (IRE),Tapeta,184,Mare,Lady Filly,Atraf,50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,6th,0.75,Wingstar (IRE),1,"England, Sam",4,"Horgan, C",5,130,6.5,,49,1 mins 13.43s,73.43,5.35,44.5,6,6,All Weather,0,0,3,0,1320,0,Non-Handicap,"held up in midfield on far side, outpaced and hung left over 1f out, rallied inside final furlong, kept on",8,Inside,Straight, TT,15,4,Zoustar (AUS),Tapeta,0,Filly,Sabrewing (IRE),Fast Company (IRE),50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,7th,19,Auroras Doublesix (IRE),4,"Rothwell, B S",4,"McManoman, Faye",0,135,125,,30,1 mins 13.43s,73.43,24.35,44.5,6,7,All Weather,0,0,3,0,1320,0,Non-Handicap,"soon raced in third, pushed along over 2f out, outpaced over 1f out, soon weakened",2,Inside,Straight,,49,10,Dandy Man (IRE),Tapeta,0,Filly,Late Rosebud (IRE),Jeremy (USA),50
19/02/2026,7.30.,Newcastle,Create Your Bet Builders At Midnite Classified Stakes (Rider Restricted Race) (Div 3),4yo+,Class 6,,6f ,3140,Standard,8,8th,6.5,Chin Chin Ginny,5,"Scott, Miss Katie",4,"Fairley, Greg",0,135,125,,29,1 mins 13.43s,73.43,30.85,44.5,6,8,All Weather,0,0,3,0,1320,0,Non-Handicap,"towards rear, dropped to last after 2f, soon outpaced, detached from over 1f out",3,Inside,Straight,,15,3,Lightning Spear,Tapeta,0,Filly,Ofelia (IRE),Teofilo (IRE),50
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,1st,,Harb,1,"Davidson, Tristan",7,"Horgan, C",5,117,11,,62,0 mins 59.87s,59.87,,71,5,1,All Weather,0,0,3,0,1100,0,Handicap,"midfield, raced far side throughout, ridden to make headway over 1f out, narrowly led inside final 110yds, just held on",9,Inside,Straight,,13,53,Muhaarar,Tapeta,3716,Gelding,Maid For Winning (USA),Gone West (USA),75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,2nd,HD,Digital (IRE),6,"Carr, Mrs R A",8,"Langley, Miss Taryn",5,121,4,,66,0 mins 59.87s,59.87,0.1,71,5,2,All Weather,0,0,3,0,1100,0,Handicap,"led, pushed along over 2f out, ridden when narrowly headed inside final 110yds, no extra towards finish",8,Inside,Straight,CkPc,4,62,Kodi Bear (IRE),Tapeta,1744,Gelding,Notte Illuminata (IRE),Acclamation,75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,3rd,0.75,Dandy Magic (IRE),7,"Goldie, J S",4,"Young, Lauren",5,129,3.5,,74,0 mins 59.87s,59.87,0.85,71,5,3,All Weather,0,0,3,0,1100,0,Handicap,"taken down early, slowly away, in rear, detached by two lengths before halfway, shaken over 1f out, ran on strongly final furlong, not reach leaders towards finish",4,Inside,Straight,,34,20,Dandy Man (IRE),Tapeta,871,Filly,Magic Mirror,Dutch Art,75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,4th,HD,Our Absent Friends (IRE),5,"Davidson, Tristan",8,"Wheatley, Zak",3,123,11,,66,0 mins 59.87s,59.87,0.95,71,5,4,All Weather,0,0,3,0,1100,0,Handicap,"prominent, ridden over 1f out, short of room inside final furlong, weakened towards finish",7,Inside,Straight,,13,49,Camacho,Tapeta,436,Gelding,Practicallyperfect (IRE),King Charlemagne (USA),75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,5th,NK,True Promise,9,"Mcsharry, Fionn",5,"McSweeney, O",0,135,3,(Fav),75,0 mins 59.87s,59.87,1.1,71,5,5,All Weather,0,0,3,0,1100,0,Handicap,"held up in rear, some headway over 1f out, chased leaders final furlong, no extra towards finish",2,Inside,Straight,,12,31,Washington Dc (IRE),Tapeta,217,Gelding,In Trutina,Firebreak,75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,6th,SH,Binadham (IRE),2,"Foy, Kevin",4,"Hutchinson, Callum",0,135,11,,75,0 mins 59.87s,59.87,1.15,71,5,6,All Weather,0,0,3,0,1100,0,Handicap,"soon raced in second, pushed along 2f out, pestered leader inside final furlong, outpaced entering final 110yds, weakened towards finish",1,Inside,Straight,,85,12,Kodiac,Tapeta,0,Gelding,Rajmahal (UAE),Indian Ridge (IRE),75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,7th,HD,Hover On The Wind (IRE),8,"Midgley, P T",6,"McHugh, B",0,131,12,,71,0 mins 59.87s,59.87,1.25,71,5,7,All Weather,0,0,3,0,1100,0,Handicap,"midfield, travelling well when making headway 2f out, outpaced inside final furlong, weakened towards finish",5,Inside,Straight,,49,29,No Nay Never (USA),Tapeta,0,Gelding,Casila (IRE),High Chaparral (IRE),75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,8th,NK,Dark Kestrel (IRE),4,"Brittain, Antony",6,"Tindall, Ethan",5,125,5.5,,70,0 mins 59.87s,59.87,1.4,71,5,8,All Weather,0,0,3,0,1100,0,Handicap,"towards rear, some headway halfway, short of room over 1f out, outpaced final furlong, kept on",6,Inside,Straight, TT,13,49,Dark Angel (IRE),Tapeta,0,Gelding,Goodnight And Joy (IRE),Rip Van Winkle (IRE),75
19/02/2026,8.00.,Newcastle,Midnite: Built For 2026 Not 2006 Handicap (Rider Restricted Race),4yo+,Class 5,,5f ,3716,Standard,9,9th,1.25,Pop Star (IRE),3,"Jardine, I",6,"Fairley, Greg",0,134,20,,74,0 mins 59.87s,59.87,2.65,71,5,9,All Weather,0,0,3,0,1100,0,Handicap,"towards rear, pushed along and dropped to last inside final furlong, soon weakened",3,Inside,Straight,,28,28,Sioux Nation (USA),Tapeta,,Gelding,Knock Stars (IRE),Soviet Star (USA),75
19/02/2026,1.23.,Sedgefield,Fairlight Studio Welcomes The Spring Novices Hurdle (GBB Race),4yo+,Class 4,,2m3.5f ,5281,Good To Soft,4,1st,,Follow Your Luck (IRE),0,"Neville, Patrick",5,"Hughes, Brian",0,166,0.25,(Fav),0,5 mins 0.97s,300.97,,0,19.5,1,National Hunt,0,0,1,0,4368,-40,Novices Hurdle,"made all, briefly pressed for lead 2 out, soon ridden, kept on approaching last",2,None,Left Handed,,15,1,Mahler,Undulating,5281,Gelding,Lenora (IRE),Presenting,116
19/02/2026,1.23.,Sedgefield,Fairlight Studio Welcomes The Spring Novices Hurdle (GBB Race),4yo+,Class 4,,2m3.5f ,5281,Good To Soft,4,2nd,7,Dunkerque (DEN),0,"Candlish, Jennie",6,"Quinlan, Sean",0,166,3,,116,5 mins 0.97s,300.97,7,0,19.5,2,National Hunt,0,0,1,0,4368,-40,Novices Hurdle,"in touch in rear, headway and briefly pressed winner 2 out, soon pushed along, kept on same pace approaching last, no match for winner",1,None,Left Handed,,16,10,Appel Au Maitre (FR),Undulating,2430,Gelding,Silver Seas (DEN),Pour Moi (IRE),116
19/02/2026,1.23.,Sedgefield,Fairlight Studio Welcomes The Spring Novices Hurdle (GBB Race),4yo+,Class 4,,2m3.5f ,5281,Good To Soft,4,3rd,12,Fearless Dragon,0,"Neville, Patrick",5,"Williamson, Joseph",0,159,22,,0,5 mins 0.97s,300.97,19,0,19.5,3,National Hunt,0,0,1,0,4368,-40,Novices Hurdle,"in touch in rear, mistake 3rd, ridden before 6th, outpaced before 2 out, went modest third near finish",4,None,Left Handed,,15,2,Dragon Dancer,Undulating,1215,Gelding,Indian Empress,Emperor Jones (USA),116
19/02/2026,1.23.,Sedgefield,Fairlight Studio Welcomes The Spring Novices Hurdle (GBB Race),4yo+,Class 4,,2m3.5f ,5281,Good To Soft,4,4th,2.25,Tea Boy (IRE),0,"Atkinson, P G",6,"Bewley, Callum",0,159,66,,0,5 mins 0.97s,300.97,21.25,0,19.5,4,National Hunt,0,0,1,0,4368,-40,Novices Hurdle,"prominent, awkward 1st, ridden and lost second before 2 out, faded run-in",6,None,Left Handed,,15,5,Diamond Boy (FR),Undulating,608,Gelding,Name For Fame (USA),Quest For Fame,116
19/02/2026,1.58.,Sedgefield,Canine Premier Flex Plus Joint Supplement Handicap Chase (GBB Race),5yo+,Class 4,,2m.5f ,4700,Soft,4,1st,,Coup De Coeur (FR),0,"Hammond, Micky",8,"Hughes, Brian",0,160,6.5,,116,4 mins 11.82s,251.82,,116.5,16.5,1,National Hunt,0,0,1,0,3597,25,Handicap Chase,"travelled strongly, midfield, in touch going easily 2 out, soon led and went clear, pushed out run-in",3,None,Left Handed,,21,15,No Risk At All (FR),Undulating,4700,Gelding,Cesarine Palace (FR),Great Pretender (IRE),118
19/02/2026,1.58.,Sedgefield,Canine Premier Flex Plus Joint Supplement Handicap Chase (GBB Race),5yo+,Class 4,,2m.5f ,4700,Soft,4,2nd,19,Double Digits,0,"Hamilton, Mrs A",8,"McMenamin, Daniel",0,161,1.75,,117,4 mins 11.82s,251.82,19,116.5,16.5,2,National Hunt,0,0,1,0,3597,25,Handicap Chase,"held up in rear, not fluent 4th, headway 8th, briefly led 2 out, soon ridden and outpaced by winner",2,None,Left Handed,,15,9,Mastercraftsman (IRE),Undulating,2163,Gelding,Singing Bird (IRE),Excellent Art,118
19/02/2026,1.58.,Sedgefield,Canine Premier Flex Plus Joint Supplement Handicap Chase (GBB Race),5yo+,Class 4,,2m.5f ,4700,Soft,4,3rd,8.5,Roysse,0,"Pauling, Ben",7,"Woods, K K",0,156,1.38,(Fav),112,4 mins 11.82s,251.82,27.5,116.5,16.5,3,National Hunt,0,0,1,0,3597,25,Handicap Chase,"tendency to jump right, led, not fluent 1st, headed 2 out, soon ridden and faded",5,None,Left Handed,,55,10,Kayf Tara,Undulating,1081,Gelding,Rattlin,Bollin Eric,118
19/02/2026,1.58.,Sedgefield,Canine Premier Flex Plus Joint Supplement Handicap Chase (GBB Race),5yo+,Class 4,,2m.5f ,4700,Soft,4,4th,1.5,Glen Road (IRE),0,"Smith, Mrs S J / Parkinson, J",7,"Bewley, Callum",0,162,5,,118,4 mins 11.82s,251.82,29,116.5,16.5,4,National Hunt,0,0,1,0,3597,25,Handicap Chase,"prominent, ridden and lost position before 7th where mistake, soon dropped to last, no impression before 2 out",1,None,Left Handed,,35,16,Sageburg (IRE),Undulating,541,Gelding,Arts Theater (IRE),Kings Theatre (IRE),118
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,1st,,Ballin Bay (IRE),0,"Menzies, Rebecca",8,"Moscrop, Nathan",0,151,3.5,,98,6 mins 57.22s,417.22,,110,27,1,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"travelled strongly, disputed lead, led outright before 2nd, going easily 2 out, soon ridden and went clear, pushed out run-in",7,None,Left Handed,CkPc,15,14,Milan,Undulating,4066,Gelding,Ballinahow Ann (IRE),Presenting,116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,2nd,14,Dwight K Schrute,0,"Snowden, Jamie",7,"Sheehan, Gavin",0,166,3.5,,113,6 mins 57.22s,417.22,14,110,27,2,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"ran in snatches, midfield, chased winner before 2 out, soon outpaced, kept on same pace run-in",2,None,Left Handed,CkPc,27,8,Clovis Du Berlais (FR),Undulating,1871,Gelding,Artofmen (FR),Lord Of Men,116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,3rd,4.25,Shighness,0,"Hammond, Micky",9,"Hughes, Brian",0,158,40,,105,6 mins 57.22s,417.22,18.25,110,27,3,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"held up in rear, jumped left 1st, brief headway before 2nd, mistake 10th, soon ridden, outpaced before 2 out, kept on run-in, went third final strides",5,None,Left Handed,CkPc,23,27,Passing Glance,Undulating,936,Mare,Sharwakom (IRE),Dansili,116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,4th,0.5,Ivane (FR),0,"Owen, J P",8,"Lee, Mr S",7,162,3,(Fav),116,6 mins 57.22s,417.22,18.75,110,27,4,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"midfield, not fluent 9th, soon briefly ridden, pushed along and in touch with winner 2 out, soon faded, lost third final strides",1,None,Left Handed,Vsor,31,38,Network (GER),Undulating,468,Gelding,Uvanana (FR),Dom Alco (FR),116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,5th,8.5,Guernesey (FR),0,"Stephen, Mrs Jackie",10,"Thompson, Joshua",5,146,10,,98,6 mins 57.22s,417.22,27.25,110,27,5,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"disputed lead, headed before 2nd, ridden in rear before 9th, faded before last",6,None,Left Handed,CkPc,20,40,Martaline,Undulating,233,Gelding,Myrtille Jersey (FR),Murmure (FR),116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,6th,4.25,Forged Well (IRE),0,"Todhunter, M",7,"Mania, Ryan",0,163,4.5,,110,6 mins 57.22s,417.22,31.5,110,27,6,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"held up in rear, hampered 1st, in touch 3 out, soon ridden, faded before last",4,None,Left Handed,Vsor,18,16,Jet Away,Undulating,0,Gelding,Forge Field (IRE),Gold Well,116
19/02/2026,2.33.,Sedgefield,Sign Lead Your Horse To Water Handicap Hurdle,4yo+,Class 4,,3m3f ,4066,Soft,7,7th,1.25,Spike Jones,0,"Drinkwater, S W",9,"Burton, Sam",7,159,5.5,,113,6 mins 57.22s,417.22,32.75,110,27,7,National Hunt,0,0,2,0,5949,-58,Handicap Hurdle,"always in rear, tailed off before 2 out",3,None,Left Handed,CkPc TT,19,24,Walk In The Park (IRE),Undulating,0,Gelding,Mathine (FR),Malinas (GER),116
19/02/2026,3.08.,Sedgefield,Seaside Travel Spectacular Shoreline Handicap Chase,5yo+,Class 5,,3m2.5f ,3248,Soft,5,1st,,Goodoldbill,0,"Walton, Mrs J M",10,"Maggs, Mr Charlie",5,137,14,,68,7 mins 13.31s,433.31,,83,26.5,1,National Hunt,0,0,2,0,5779,42,Handicap Chase,"disputed lead, led outright before 15th, ridden and diminishing advantage 2 out, stayed on approaching last, kept on well",5,None,Left Handed,,35,17,Leading Light (IRE),Undulating,3248,Gelding,Golden Sunbird (IRE),Bob Back (USA),94
19/02/2026,3.08.,Sedgefield,Seaside Travel Spectacular Shoreline Handicap Chase,5yo+,Class 5,,3m2.5f ,3248,Soft,5,2nd,3.25,Defence Witness (IRE),0,"England, Sam",7,"England, Jonathan",0,168,1,(Fav),94,7 mins 13.31s,433.31,3.25,83,26.5,2,National Hunt,0,0,2,0,5779,42,Handicap Chase,"held up in rear, pecked 1st, not fluent 9th, ridden and headway to chase winner 2 out, kept on same pace approaching last",1,None,Left Handed,CkPc TT,29,16,Court Cave (IRE),Undulating,1494,Gelding,Colleen Dubh (IRE),Presenting,94
19/02/2026,3.08.,Sedgefield,Seaside Travel Spectacular Shoreline Handicap Chase,5yo+,Class 5,,3m2.5f ,3248,Soft,5,3rd,17,Community Rebel (IRE),0,"Hammond, Micky",10,"Hughes, Brian",0,150,2.5,,76,7 mins 13.31s,433.31,20.25,83,26.5,3,National Hunt,0,0,2,0,5779,42,Handicap Chase,"disputed lead, awkward 2nd, headed before 15th, ridden and lost second 2 out, soon faded",4,None,Left Handed,,62,16,Asian Heights,Undulating,747,Gelding,Cnocbui Cailin (IRE),Moscow Society (USA),94
19/02/2026,3.08.,Sedgefield,Seaside Travel Spectacular Shoreline Handicap Chase,5yo+,Class 5,,3m2.5f ,3248,Soft,5,4th,25,Ballydangan (IRE),0,"Burns, Hugh",9,"Kavanagh, Peter J",0,157,12,,83,7 mins 13.31s,433.31,45.25,83,26.5,4,National Hunt,0,0,2,0,5779,42,Handicap Chase,"held up in rear, not fluent 15th, in touch 3 out, soon ridden and weakened",3,None,Left Handed,,53,28,Saddler Maker (IRE),Undulating,374,Gelding,Shes Our Banker (IRE),Hawk Wing (USA),94
19/02/2026,3.08.,Sedgefield,Seaside Travel Spectacular Shoreline Handicap Chase,5yo+,Class 5,,3m2.5f ,3248,Soft,5,PU,,Getaway Glory,0,"Greenall, O / Guerriero, J",7,"Nichol, Craig",0,168,4.5,,94,7 mins 13.31s,433.31,,83,26.5,PU,National Hunt,0,0,2,0,5779,42,Handicap Chase,"tendency to jump right, prominent, ridden and dropped to last 15th, pulled up before 2 out",2,None,Left Handed,CkPc TT,29,11,Getaway (GER),Undulating,,Gelding,Milan Athlete (IRE),Milan,94
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,1st,,Thank You Blue,0,"Candlish, Jennie",9,"Stones, Lewis",3,165,4.5,,105,4 mins 55.87s,295.87,,102,19.5,1,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"midfield, in touch 3 out, going okay 2 out, soon ridden to lead, kept on well run-in",1,None,Left Handed,,15,27,Blue Bresil (FR),Undulating,3248,Gelding,Tara Potter,Kayf Tara,105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,2nd,8,Dearkeithandkaty (FR),0,"ONeill, Jonjo and AJ",5,"ONeill, Jonjo (Jr)",0,166,2.25,(Fav),103,4 mins 55.87s,295.87,8,102,19.5,2,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"midfield, in touch 3 out, every chance 2 out, soon ridden and chased winner, kept on same pace run-in",4,None,Left Handed,,18,7,Walzertakt (GER),Undulating,1494,Gelding,Astraye (FR),Astarabad (USA),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,3rd,8.5,Tread Softly Now,0,"Duncan, I A",7,"Maggs, Mr Charlie",5,157,16,,99,4 mins 55.87s,295.87,16.5,102,19.5,3,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"held up in rear, ridden and headway into midfield 2 out, kept on approaching last, went third close home, not reach leaders",9,None,Left Handed,CkPc,37,18,Champs Elysees,Undulating,747,Mare,Watch Closely Now (IRE),Winged Love (IRE),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,4th,4,A Mere Bagatelle (IRE),0,"Owen, J P",9,"Chadwick, Alex",3,165,11,,105,4 mins 55.87s,295.87,20.5,102,19.5,4,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"prominent, not fluent 6th, headway to lead 3 out, ridden and mistake 2 out, soon outpaced by leaders, lost third close home",3,None,Left Handed,Vsor TT,14,53,Born To Sea (IRE),Undulating,374,Gelding,Passionforfashion (IRE),Fasliyev (USA),105
19/02/2026,3.43.,Sedgefield,Happy Birthday Becca Handicap Hurdle,4yo+,Class 5,,2m3.5f ,3248,Soft,12,5th,5,My Boy Christy (IRE),0,"Whillans, Ewan",6,"Nichol, Craig",0,152,33,,89,4 mins 55.87s,295.87,25.5,102,19.5,5,National Hunt,0,0,3,0,4368,-40,Handicap Hurdle,"held up in rear, ridden before 2 out, no impression approaching last",12,None,Left Handed,,98,4,Walk In The Park (IRE),Undulating,186,Gelding,Alderimli (IRE),Alderbrook,105
